date,dominant_id,open,high,low,close,settlement,prev_settlement,volume,open_interest,total_turnover,limit_up,limit_down
2014-01-02,V1405,5768.8712528439,5782.370951563504,5719.3723575386875,5741.871855404694,5746.371754977895,5782.370951563504,11698.0,29960.0,0,6011.865829796764,5552.876073330244
2014-01-03,V1405,5741.871855404694,5759.8714536974985,5714.872457965486,5741.871855404694,5737.371955831492,5746.371754977895,6326.0,29932.0,0,5975.866633211154,5516.8768767446345
2014-01-06,V1405,5737.371955831492,5759.8714536974985,5719.3723575386875,5746.371754977895,5741.871855404694,5737.371955831492,6242.0,29474.0,0,5966.866834064752,5507.877077598233
2014-01-07,V1405,5750.871654551096,5750.871654551096,5692.37296009948,5696.872859672681,5705.872658819084,5741.871855404694,7848.0,30634.0,0,5971.366733637953,5512.376977171434
2014-01-08,V1405,5687.873060526279,5719.3723575386875,5683.373160953078,5701.372759245883,5701.372759245883,5705.872658819084,4594.0,30078.0,0,5930.867637479143,5480.877680159026
2014-01-09,V1405,5692.37296009948,5881.36874217393,5669.873462233475,5746.371754977895,5741.871855404694,5701.372759245883,13742.0,31740.0,0,5926.367737905942,5476.377780585824
2014-01-10,V1405,5741.871855404694,5750.871654551096,5714.872457965486,5741.871855404694,5728.37215668509,5741.871855404694,5660.0,31832.0,0,5971.366733637953,5512.376977171434
2014-01-13,V1405,5741.871855404694,5746.371754977895,5728.37215668509,5737.371955831492,5737.371955831492,5728.37215668509,2602.0,31290.0,0,5953.367135345148,5503.377178025032
2014-01-14,V1405,5737.371955831492,5773.371152417101,5728.37215668509,5773.371152417101,5750.871654551096,5737.371955831492,5798.0,31926.0,0,5966.866834064752,5507.877077598233
2014-01-15,V1405,5777.8710519903025,5777.8710519903025,5746.371754977895,5755.371554124297,5755.371554124297,5750.871654551096,6034.0,30944.0,0,5980.3665327843555,5521.376776317836
2014-01-16,V1405,5764.3713532707,5773.371152417101,5714.872457965486,5719.3723575386875,5737.371955831492,5755.371554124297,5000.0,31666.0,0,5984.866432357557,5525.876675891037
2014-01-17,V1405,5714.872457965486,5728.37215668509,5692.37296009948,5701.372759245883,5705.872658819084,5737.371955831492,8058.0,31454.0,0,5966.866834064752,5507.877077598233
2014-01-20,V1405,5705.872658819084,5746.371754977895,5701.372759245883,5737.371955831492,5728.37215668509,5705.872658819084,5542.0,30302.0,0,5930.867637479143,5480.877680159026
2014-01-21,V1405,5737.371955831492,5741.871855404694,5719.3723575386875,5723.872257111889,5723.872257111889,5728.37215668509,3600.0,30800.0,0,5953.367135345148,5503.377178025032
