date,CU,AL,ZN,NI
2014-05-14,0.0,0.0,0.0,0.0
2014-05-15,0.0,0.0,0.0,0.0
2014-05-16,0.0,0.0,0.0,0.0
2014-05-19,0.0,0.0,0.0,0.0
2014-05-20,0.0,0.0,0.0,0.0
2014-05-21,0.0,0.0,0.0,0.0
2014-05-22,0.0,0.0,0.0,0.0
2014-05-23,0.0,0.0,0.0,0.0
2014-05-26,0.0,0.0,0.0,0.0
2014-05-27,0.0,0.0,0.0,0.0
2014-05-28,0.0,0.0,0.0,0.0
2014-05-29,0.0,0.0,0.0,0.0
2014-05-30,0.0,0.0,0.0,0.0
2014-06-03,0.0,0.0,0.0,0.0
2014-06-04,0.0,0.0,0.0,0.0
2014-06-05,0.0,0.0,0.0,0.0
2014-06-06,0.0,0.0,0.0,0.0
2014-06-09,0.0,0.0,0.0,0.0
2014-06-10,0.0,0.0,0.0,0.0
2014-06-11,0.0,0.0,0.0,0.0
2014-06-12,0.0,0.0,0.0,0.0
2014-06-13,0.0,0.0,0.0,0.0
2014-06-16,0.0,0.0,0.0,0.0
2014-06-17,0.0,0.0,0.0,0.0
2014-06-18,0.0,0.0,0.0,0.0
2014-06-19,0.0,0.0,0.0,0.0
2014-06-20,0.0,0.0,0.0,0.0
2014-06-23,0.0,0.0,0.0,0.0
2014-06-24,0.0,0.0,0.0,0.0
2014-06-25,0.0,0.0,0.0,0.0
2014-06-26,0.0,0.0,0.0,0.0
2014-06-27,0.0,0.0,0.0,0.0
2014-06-30,0.0,0.0,0.0,0.0
2014-07-01,0.0,0.0,0.0,0.0
2014-07-02,0.0,0.0,0.0,0.0
2014-07-03,0.0,0.0,0.0,0.0
2014-07-04,0.0,0.0,0.0,0.0
2014-07-07,0.0,0.0,0.0,0.0
2014-07-08,0.0,0.0,0.0,0.0
2014-07-09,0.0,0.0,0.0,0.0
2014-07-10,0.0,0.0,0.0,0.0
2014-07-11,0.0,0.0,0.0,0.0
2014-07-14,0.0,0.0,0.0,0.0
2014-07-15,0.0,0.0,0.0,0.0
2014-07-16,0.0,0.0,0.0,0.0
2014-07-17,0.0,0.0,0.0,0.0
2014-07-18,0.0,0.0,0.0,0.0
2014-07-21,0.0,0.0,0.0,0.0
2014-07-22,0.0,0.0,0.0,0.0
2014-07-23,0.0,0.0,0.0,0.0
2014-07-24,0.0,0.0,0.0,0.0
2014-07-25,0.0,0.0,0.0,0.0
2014-07-28,0.0,0.0,0.0,0.0
2014-07-29,0.0,0.0,0.0,0.0
2014-07-30,0.0,0.0,0.0,0.0
2014-07-31,0.0,0.0,0.0,0.0
2014-08-01,0.0,0.0,0.0,0.0
2014-08-04,0.0,0.0,0.0,0.0
2014-08-05,0.0,0.0,0.0,0.0
2014-08-06,0.0,0.0,0.0,0.0
2014-08-07,0.0,0.0,0.0,0.0
2014-08-08,1.0,0.0,0.0,0.0
2014-08-11,1.0,0.0,0.0,0.0
2014-08-12,1.0,0.0,0.0,0.0
2014-08-13,1.0,0.0,0.0,0.0
2014-08-14,1.0,0.0,0.0,0.0
2014-08-15,0.008317518713773741,0.0,0.9916824812862263,0.0
2014-08-18,0.253706391263088,0.0,0.7462936087369121,0.0
2014-08-19,0.006478692525067631,0.9796149738601678,0.013906333614764526,0.0
2014-08-20,0.16703907440840263,0.49046584766780804,0.3424950779237893,0.0
2014-08-21,0.26863120599381246,0.3868925908647469,0.3444762031414407,0.0
2014-08-22,0.2860719394096564,0.4110945617873566,0.30283349880298704,0.0
2014-08-25,0.2667658462125869,0.3965723509800281,0.33666180280738506,0.0
2014-08-26,0.25027253584911896,0.40486438715040995,0.34486307700047103,0.0
2014-08-27,0.2531588564741538,0.4092483186333495,0.33759282489249665,0.0
2014-08-28,0.2865183103353147,0.3796188808238973,0.33386280884078795,0.0
2014-08-29,0.2812046677299918,0.3963617238454511,0.3224336084245571,0.0
2014-09-01,0.28137455596511385,0.39607850479562856,0.32254693923925765,0.0
2014-09-02,0.29036390721456184,0.3720143415789632,0.337621751206475,0.0
2014-09-03,0.28060078224086116,0.3814858277708,0.33791338998833886,0.0
2014-09-04,0.33204583375022967,0.33628229465660264,0.33167187159316774,0.0
2014-09-05,0.3334259545894323,0.3355365748391404,0.33103747057142735,0.0
2014-09-09,0.36042329263983064,0.3476502841716856,0.2919264231884839,0.0
2014-09-10,0.3650505350225842,0.347326958112449,0.2876225068649669,0.0
2014-09-11,0.382097052112455,0.3561683670612353,0.2617345808263098,0.0
2014-09-12,0.3884470172669025,0.3614831973050899,0.2500697854280075,0.0
2014-09-15,0.377674832018722,0.36514723502378893,0.2571779329574891,0.0
2014-09-16,0.37762418461918534,0.36623977905526206,0.25613603632555254,0.0
2014-09-17,0.391055511491767,0.34582585730369214,0.26311863120454076,0.0
2014-09-18,0.3867302427034825,0.3483497903383904,0.26491996695812714,0.0
2014-09-19,0.3749301409964041,0.35513362250247316,0.2699362365011228,0.0
2014-09-22,0.3681169869872494,0.35773584279802756,0.2741471702147231,0.0
2014-09-23,0.36863797472347626,0.3596081734715422,0.2717538518049815,0.0
2014-09-24,0.3609833865169614,0.36762010063613715,0.27139651284690147,0.0
2014-09-25,0.3642872901442543,0.3696573195231781,0.2660553903325676,0.0
2014-09-26,0.3561720455501354,0.375160915190897,0.26866703925896773,0.0
2014-09-29,0.35383007450404536,0.37730816777559906,0.26886175772035553,0.0
2014-09-30,0.3538651821337338,0.3773958584894224,0.26873895937684383,0.0
2014-10-08,0.3550143589042605,0.37538287047333807,0.26960277062240146,0.0
2014-10-09,0.36283681598857664,0.38171514196883827,0.25544804204258503,0.0
2014-10-10,0.36390223085745316,0.3800744919102861,0.25602327723226076,0.0
2014-10-13,0.36474244605395345,0.37769504627373873,0.25756250767230787,0.0
2014-10-14,0.36595075327061954,0.3747243373447996,0.25932490938458086,0.0
2014-10-15,0.357575244111135,0.3790741075555908,0.2633506483332742,0.0
2014-10-16,0.3545633426179794,0.38085250480944144,0.26458415257257906,0.0
2014-10-17,0.3553945328305614,0.3836559381699306,0.26094952899950813,0.0
2014-10-20,0.34871959129406216,0.3930570045731547,0.2582234041327833,0.0
2014-10-21,0.3501023074158103,0.3902885150561828,0.25960917752800694,0.0
2014-10-22,0.3504854762171719,0.38974367988215675,0.25977084390067134,0.0
2014-10-23,0.3451825462748447,0.39285916462789305,0.26195828909726226,0.0
2014-10-24,0.3458298610518008,0.39358486799842873,0.2605852709497706,0.0
2014-10-27,0.3470966920171583,0.3943445921066724,0.25855871587616924,0.0
2014-10-28,0.3472335652916667,0.39449307683666013,0.25827335787167316,0.0
2014-10-29,0.3475332251223715,0.3941425510944232,0.25832422378320535,0.0
2014-10-30,0.34762070178973786,0.3942417596717467,0.25813753853851545,0.0
2014-10-31,0.34766875081796755,0.394202785218673,0.2581284639633595,0.0
2014-11-03,0.3449125638235725,0.3958835046944822,0.25920393148194526,0.0
2014-11-04,0.34577783923629246,0.39304204682003735,0.2611801139436703,0.0
2014-11-05,0.3453799666378462,0.39326339240049085,0.26135664096166306,0.0
2014-11-06,0.3424458713308614,0.395026027595834,0.2625281010733046,0.0
2014-11-07,0.3426196750525631,0.4007415465682186,0.25663877837921834,0.0
2014-11-10,0.3423126040808791,0.4009815199679606,0.2567058759511602,0.0
2014-11-11,0.34160666627437103,0.4027971230537029,0.2555962106719261,0.0
2014-11-12,0.34223394636948873,0.40508403364902745,0.2526820199814838,0.0
2014-11-13,0.3407343884120727,0.40660387944689946,0.25266173214102783,0.0
2014-11-14,0.339887461204858,0.40672492540111094,0.2533876133940311,0.0
2014-11-17,0.3397294501560509,0.4067790602098415,0.2534914896341077,0.0
2014-11-18,0.34001352749307473,0.4060944945373347,0.2538919779695907,0.0
2014-11-19,0.34006342789872424,0.4048893433140137,0.25504722878726194,0.0
2014-11-20,0.3402370887860246,0.40313031127510135,0.25663259993887416,0.0
2014-11-21,0.33997374573054223,0.40320768043038097,0.25681857383907675,0.0
2014-11-24,0.3396728648843427,0.4033968424443649,0.25693029267129247,0.0
2014-11-25,0.34102344885973723,0.40408699043719776,0.25488956070306507,0.0
2014-11-26,0.34140816254425427,0.4027723124240051,0.2558195250317407,0.0
2014-11-27,0.34148800052794465,0.40267016794735566,0.25584183152469975,0.0
2014-11-28,0.33186198112850607,0.4088700671352577,0.2592679517362362,0.0
2014-12-01,0.3317049133558458,0.40885706272853545,0.2594380239156187,0.0
2014-12-02,0.32574296123681384,0.4138644111257538,0.26039262763743243,0.0
2014-12-03,0.3188501274511668,0.4169814518584093,0.2641684206904239,0.0
2014-12-04,0.3171873091277533,0.41782702342456324,0.2649856674476834,0.0
2014-12-05,0.31847425316324957,0.41513996572341405,0.26638578111333644,0.0
2014-12-08,0.31855557688828817,0.41488844595914515,0.26655597715256674,0.0
2014-12-09,0.3158043164472634,0.4173050938095253,0.26689058974321134,0.0
2014-12-10,0.31442151422789993,0.4179739331151285,0.2676045526569716,0.0
2014-12-11,0.31579343287148415,0.4164191038163832,0.2677874633121327,0.0
2014-12-12,0.3147034384365173,0.41727128921395995,0.2680252723495226,0.0
2014-12-15,0.3157051409592417,0.41777675959039196,0.26651809945036636,0.0
2014-12-16,0.3161937561866401,0.41754432085726045,0.2662619229560996,0.0
2014-12-17,0.31534917532489154,0.4177115866482732,0.2669392380268354,0.0
2014-12-18,0.31183346080475904,0.4188337560933634,0.26933278310187764,0.0
2014-12-19,0.3096695366010319,0.41910849965967917,0.271221963739289,0.0
2014-12-22,0.31251863228858856,0.415970710332477,0.27151065737893443,0.0
2014-12-23,0.31454021570246565,0.415286447410129,0.2701733368874053,0.0
2014-12-24,0.31489844977433146,0.41459917341452934,0.2705023768111392,0.0
2014-12-25,0.31425076025531673,0.41321734259243426,0.27253189715224896,0.0
2014-12-26,0.3143195889268064,0.4130714250525263,0.27260898602066724,0.0
2014-12-29,0.31410253348680556,0.4132668271936007,0.27263063931959375,0.0
2014-12-30,0.3144918406331122,0.41254912503930635,0.2729590343275814,0.0
2014-12-31,0.313197985241995,0.4124066010237587,0.2743954137342463,0.0
2015-01-05,0.3131362483583986,0.4126111099739166,0.27425264166768487,0.0
2015-01-06,0.3150131381942541,0.4129868035458215,0.2720000582599244,0.0
2015-01-07,0.3049900233695155,0.4187784745469321,0.27623150208355246,0.0
2015-01-08,0.30505611539656385,0.42063888085800133,0.27430500374543487,0.0
2015-01-09,0.30586002851887817,0.4217066457110126,0.27243332577010926,0.0
2015-01-12,0.30557564259095843,0.4212148424418323,0.27320951496720935,0.0
2015-01-13,0.30069717664762863,0.42475494012902865,0.2745478832233427,0.0
2015-01-14,0.3025136662543617,0.42229952864174786,0.27518680510389054,0.0
2015-01-15,0.30328903971367743,0.4233961778093855,0.2733147824769372,0.0
2015-01-16,0.3048308411642028,0.4254054061754647,0.2697637526603324,0.0
2015-01-19,0.31160499741248965,0.41397956298039823,0.2744154396071122,0.0
2015-01-20,0.3121814573110651,0.41289544274968093,0.27492309993925396,0.0
2015-01-21,0.31217853245216914,0.412900943390244,0.27492052415758683,0.0
2015-01-22,0.31218189730929596,0.412894615266304,0.27492348742440004,0.0
2015-01-23,0.31241465329921614,0.4124568823414003,0.2751284643593835,0.0
2015-01-26,0.3137434801198517,0.40995782205476006,0.2762986978253883,0.0
2015-01-27,0.3137434801198517,0.40995782205476006,0.2762986978253883,0.0
2015-01-28,0.3137434801198517,0.40995782205476006,0.2762986978253883,0.0
2015-01-29,0.3137434801198517,0.40995782205476006,0.2762986978253883,0.0
2015-01-30,0.3137434801198517,0.40995782205476006,0.2762986978253883,0.0
2015-02-02,0.3137434801198517,0.40995782205476006,0.2762986978253883,0.0
2015-02-03,0.3137434801198517,0.40995782205476006,0.2762986978253883,0.0
2015-02-04,0.3137429286840149,0.4099581514730288,0.2762989198429564,0.0
2015-02-05,0.3138921261632961,0.4098673549252849,0.27624051891141904,0.0
2015-02-06,0.3138993009024054,0.40986306887719665,0.276237630220398,0.0
2015-02-09,0.31404960448260305,0.4097732804733602,0.2761771150440368,0.0
2015-02-10,0.31566339586090075,0.4068365418457591,0.27750006229334007,0.0
2015-02-11,0.31798187868182487,0.40441531071431963,0.2776028106038556,0.0
2015-02-12,0.3203264227495465,0.4012212504456679,0.27845232680478565,0.0
2015-02-13,0.3209196629827301,0.3997373094366299,0.27934302758063995,0.0
2015-02-16,0.3207162160739986,0.4003320675784889,0.27895171634751253,0.0
2015-02-17,0.31927969052133914,0.4020323738973542,0.2786879355813068,0.0
2015-02-25,0.31893448534042507,0.4017579414283592,0.27930757323121574,0.0
2015-02-26,0.3216778489838346,0.4047611624020183,0.273560988614147,0.0
2015-02-27,0.32307980922277335,0.4025335698106797,0.2743866209665469,0.0
2015-03-02,0.31805616938623166,0.4045838368656655,0.27735999374810283,0.0
2015-03-03,0.316160130992418,0.40656155049174625,0.2772783185158358,0.0
2015-03-04,0.31720237070927426,0.4041551932679349,0.27864243602279076,0.0
2015-03-05,0.3170983687068606,0.4043474819186375,0.278554149374502,0.0
2015-03-06,0.31612700543433436,0.406437731257204,0.27743526330846174,0.0
2015-03-09,0.31711281157293747,0.4059468768833176,0.27694031154374493,0.0
2015-03-10,0.3109981327484852,0.41445110753287606,0.27455075971863874,0.0
2015-03-11,0.31096366418803195,0.4143055901220282,0.2747307456899399,0.0
2015-03-12,0.3073745809381162,0.41506647536753205,0.27755894369435175,0.0
2015-03-13,0.3069327871291979,0.4149050935632868,0.27816211930751533,0.0
2015-03-16,0.3019719429445494,0.41115007489938765,0.28687798215606297,0.0
2015-03-17,0.2998962168077123,0.409064298429353,0.29103948476293484,0.0
2015-03-18,0.30120594883180507,0.40899548000518704,0.28979857116300783,0.0
2015-03-19,0.2990016665701732,0.4106183622287058,0.29037997120112113,0.0
2015-03-20,0.2930502758960362,0.41793720316486094,0.28901252093910273,0.0
2015-03-23,0.2929772601805913,0.4149587078537656,0.2920640319656432,0.0
2015-03-24,0.29309297321939354,0.41508908142153716,0.29181794535906935,0.0
2015-03-25,0.28618118878121257,0.42140915547338537,0.29240965574540206,0.0
2015-03-26,0.2858943327905882,0.4210061107012443,0.2930995565081676,0.0
2015-03-27,0.2838730204504368,0.4202530699321331,0.2958739096174302,0.0
2015-03-30,0.28259697034000697,0.4194443761540464,0.29795865350594675,0.0
2015-03-31,0.2842413668887098,0.4174044751489319,0.29835415796235826,0.0
2015-04-01,0.28461250510560926,0.4171195204133605,0.2982679744810302,0.0
2015-04-02,0.2839183989627218,0.417410218213749,0.29867138282352923,0.0
2015-04-03,0.2830688168039762,0.41847990742543145,0.29845127577059233,0.0
2015-04-07,0.27931100270294285,0.41550391406729126,0.305185083229766,0.0
2015-04-08,0.27927797672434795,0.4165383094499244,0.30418371382572756,0.0
2015-04-09,0.27861984776414767,0.41801812847156583,0.3033620237642865,0.0
2015-04-10,0.2776263951604808,0.4183719416183898,0.30400166322112937,0.0
2015-04-13,0.27891172992221336,0.41740513637644405,0.3036831337013426,0.0
2015-04-14,0.2800561175266261,0.4179380723306276,0.3020058101427464,0.0
2015-04-15,0.2799895418539476,0.4145977305048092,0.30541272764124333,0.0
2015-04-16,0.2762093159574321,0.41006709049712886,0.313723593545439,0.0
2015-04-17,0.27537681760914556,0.41203371985776205,0.31258946253309233,0.0
2015-04-20,0.27282536599269236,0.41193054831653064,0.315244085690777,0.0
2015-04-21,0.2739569320269897,0.41123287681423754,0.31481019115877285,0.0
2015-04-22,0.27478589423503286,0.4095697602264992,0.3156443455384679,0.0
2015-04-23,0.2737016515501035,0.40871776374360924,0.31758058470628725,0.0
2015-04-24,0.2742631494682412,0.4092289803529559,0.31650787017880283,0.0
2015-04-27,0.2740442723943105,0.4094796088147351,0.31647611879095444,0.0
2015-04-28,0.2722721093700388,0.4108367251442027,0.3168911654857584,0.0
2015-04-29,0.2730620839376239,0.4121751720762031,0.31476274398617315,0.0
2015-04-30,0.2742057599983221,0.41243225383369997,0.31336198616797806,0.0
2015-05-04,0.2738236983699863,0.415214444211779,0.31096185741823457,0.0
2015-05-05,0.26233715500517585,0.42484618282897646,0.31281666216584775,0.0
2015-05-06,0.2621490573873341,0.4252205009255651,0.31263044168710086,0.0
2015-05-07,0.2604362078490013,0.42026503013357286,0.31929876201742585,0.0
2015-05-08,0.2614936106905712,0.4180004960868979,0.3205058932225308,0.0
2015-05-11,0.26171092723598227,0.4157525265871094,0.32253654617690836,0.0
2015-05-12,0.2606098950672907,0.41331408445053197,0.32607602048217726,0.0
2015-05-13,0.2608289122906328,0.412460419872238,0.3267106678371292,0.0
2015-05-14,0.26155045252576925,0.41139581996601504,0.32705372750821576,0.0
2015-05-15,0.26152728742516834,0.4114538811661635,0.3270188314086681,0.0
2015-05-18,0.2615768520482098,0.41023012292158145,0.32819302503020875,0.0
2015-05-19,0.26129318844757854,0.41135063275627953,0.32735617879614204,0.0
2015-05-20,0.2610049356275592,0.4125983198140381,0.3263967445584026,0.0
2015-05-21,0.2615136094751284,0.4115764859924551,0.3269099045324165,0.0
2015-05-22,0.2616136592615293,0.41149239424892026,0.32689394648955045,0.0
2015-05-25,0.257222627865912,0.4095021434707778,0.3332752286633102,0.0
2015-05-26,0.25684045985873705,0.4102337468990809,0.3329257932421821,0.0
2015-05-27,0.2569062442721686,0.41060065834068565,0.33249309738714566,0.0
2015-05-28,0.26064598240234405,0.408110464077755,0.33124355351990104,0.0
2015-05-29,0.2606033859950735,0.40816195506933134,0.3312346589355952,0.0
2015-06-01,0.2657205169574464,0.4089486634687751,0.32533081957377846,0.0
2015-06-02,0.26901557849502855,0.4077349987540377,0.3232494227509337,0.0
2015-06-03,0.26992201992544873,0.4101476521889363,0.319930327885615,0.0
2015-06-04,0.26860734651838053,0.4127583166774731,0.3186343368041464,0.0
2015-06-05,0.26878674247860274,0.4136697853161919,0.31754347220520546,0.0
2015-06-08,0.2701076810437508,0.41102532492829336,0.3188669940279559,0.0
2015-06-09,0.271819592755484,0.409916234528791,0.3182641727157251,0.0
2015-06-10,0.2704068323497206,0.4111720253854512,0.3184211422648282,0.0
2015-06-11,0.2710351065567851,0.4112360670310322,0.31772882641218275,0.0
2015-06-12,0.2690884419958107,0.41018569128989985,0.3207258667142894,0.0
2015-06-15,0.2682564136424525,0.4093217615399221,0.3224218248176255,0.0
2015-06-16,0.2682697772134526,0.40989875654282104,0.32183146624372644,0.0
2015-06-17,0.2702166198691267,0.4075784465553993,0.32220493357547403,0.0
2015-06-18,0.27164990252035137,0.40756495221361255,0.320785145266036,0.0
2015-06-19,0.2684519224489597,0.41055419930595455,0.32099387824508574,0.0
2015-06-23,0.2655659857440031,0.4102429731742602,0.32419104108173674,0.0
2015-06-24,0.2664815164061454,0.41390170032324364,0.319616783270611,0.0
2015-06-25,0.266443428527482,0.41584632074672145,0.31771025072579656,0.0
2015-06-26,0.26619778817009976,0.41862345082771985,0.31517876100218045,0.0
2015-06-29,0.26614832542979244,0.4199508547305506,0.3139008198396569,0.0
2015-06-30,0.26563169504190803,0.42074795696031264,0.3136203479977794,0.0
2015-07-01,0.26677118798199717,0.42329598769128396,0.30993282432671887,0.0
2015-07-02,0.2673046440415753,0.42348515285360094,0.30921020310482383,0.0
2015-07-03,0.2649927003581107,0.42297800660647916,0.3120292930354102,0.0
2015-07-06,0.27779360621594656,0.41371018455566116,0.30849620922839227,0.0
2015-07-07,0.2770580120815784,0.4109156865644625,0.31202630135395915,0.0
2015-07-08,0.2668629985436931,0.40819445315273506,0.3249425483035718,0.0
2015-07-09,0.25797353945737095,0.41367983159460925,0.32834662894801986,0.0
2015-07-10,0.2693905983728673,0.4093638633749956,0.3212455382521372,0.0
2015-07-13,0.2525786148571352,0.4235366727701333,0.3238847123727315,0.0
2015-07-14,0.2517760875189694,0.42055954900275205,0.32766436347827854,0.0
2015-07-15,0.25037483105381547,0.41649925073885136,0.33312591820733306,0.0
2015-07-16,0.24548561578243283,0.42629838201308085,0.32821600220448627,0.0
2015-07-17,0.24715457887045109,0.43223259746549203,0.32061282366405686,0.0
2015-07-20,0.24725112634430604,0.4324396782256588,0.3203091954300351,0.0
2015-07-21,0.2472744099329012,0.43264404406545015,0.32008154600164856,0.0
2015-07-22,0.24715111416283286,0.43397022165621796,0.31887866418094923,0.0
2015-07-23,0.24622438377821437,0.4364402543780822,0.3173353618437034,0.0
2015-07-24,0.2487210537418031,0.4408707853193878,0.31040816093880913,0.0
2015-07-27,0.24876365090651206,0.44091823395436736,0.3103181151391205,0.0
2015-07-28,0.24506613458086293,0.4448632968630976,0.3100705685560394,0.0
2015-07-29,0.24644949622204726,0.44835440565846524,0.3051960981194875,0.0
2015-07-30,0.24628875327746894,0.45191079793264344,0.30180044878988765,0.0
2015-07-31,0.24434696025532365,0.4536951962921677,0.3019578434525087,0.0
2015-08-03,0.24401792822502746,0.45545742459088145,0.30052464718409116,0.0
2015-08-04,0.2439689428511758,0.45548693686775954,0.3005441202810647,0.0
2015-08-05,0.24578315128222206,0.4499938326290644,0.30422301608871355,0.0
2015-08-06,0.24609973237445634,0.45173595801136623,0.3021643096141774,0.0
2015-08-07,0.24465903585913565,0.4557769516092297,0.2995640125316346,0.0
2015-08-10,0.24564262402600895,0.4541136654200838,0.30024371055390736,0.0
2015-08-11,0.24551326863302556,0.45786952725117797,0.29661720411579645,0.0
2015-08-12,0.24554708461586813,0.4615683020624431,0.29288461332168886,0.0
2015-08-13,0.2438863799750676,0.46160450425031785,0.29450911577461464,0.0
2015-08-14,0.2444117871310501,0.46583419784364605,0.28975401502530385,0.0
2015-08-17,0.24469369089580398,0.4653022798632277,0.2900040292409684,0.0
2015-08-18,0.24305150073509565,0.46219451547078244,0.294753983794122,0.0
2015-08-19,0.2431808111039133,0.46297967767509557,0.29383951122099117,0.0
2015-08-20,0.2455791601994531,0.46439583679928687,0.29002500300126,0.0
2015-08-21,0.2457155535064085,0.46490663867683235,0.28937780781675915,0.0
2015-08-24,0.24654764980525268,0.4655955088810874,0.2878568413136599,0.0
2015-08-25,0.24938877178628158,0.4637354276914287,0.2868758005222897,0.0
2015-08-26,0.2512269905131397,0.46236371161997986,0.2864092978668805,0.0
2015-08-27,0.24667233028923474,0.46587858448315983,0.2874490852276054,0.0
2015-08-28,0.2474909578372086,0.46387764767069417,0.2886313944920973,0.0
2015-08-31,0.24874397423377528,0.46429550669986297,0.2869605190663618,0.0
2015-09-01,0.24861529382489994,0.46640383386003087,0.28498087231506913,0.0
2015-09-02,0.24880816419669696,0.4669868471734056,0.2842049886298974,0.0
2015-09-07,0.24813518403607904,0.4706165084145003,0.2812483075494207,0.0
2015-09-08,0.2481229985378885,0.4706302101742779,0.28124679128783364,0.0
2015-09-09,0.24742074295615007,0.4709715066097128,0.28160775043413705,0.0
2015-09-10,0.2480732353900557,0.46898649830439465,0.28294026630554964,0.0
2015-09-11,0.24555967482317365,0.4712617845497663,0.28317854062706005,0.0
2015-09-14,0.2449299686879805,0.47410887385684747,0.280961157455172,0.0
2015-09-15,0.24540251234702548,0.47380263363267866,0.2807948540202959,0.0
2015-09-16,0.24927765823636197,0.47127634313068983,0.2794459986329483,0.0
2015-09-17,0.2500700950030813,0.47189501790263644,0.27803488709428226,0.0
2015-09-18,0.24906042180202895,0.47258697854864484,0.2783525996493263,0.0
2015-09-21,0.24876986468214082,0.47345300119849504,0.2777771341193642,0.0
2015-09-22,0.24808943053692048,0.47496495804735916,0.27694561141572044,0.0
2015-09-23,0.25077428252525547,0.479095189804814,0.27013052766993045,0.0
2015-09-24,0.24803979255623834,0.48136906601069895,0.27059114143306273,0.0
2015-09-25,0.24897248309267936,0.4815489032403073,0.26947861366701326,0.0
2015-09-28,0.2488824608107147,0.48178464071082794,0.26933289847845737,0.0
2015-09-29,0.24931210307342486,0.4824477006244345,0.2682401963021407,0.0
2015-09-30,0.2471711375564147,0.48419856982694087,0.2686302926166444,0.0
2015-10-08,0.24746312632725065,0.48723511850761214,0.2653017551651372,0.0
