date,RB,I,J,JM
2014-05-14,0.0,0.0,0.0,0.0
2014-05-15,0.0,0.0,0.0,0.0
2014-05-16,0.0,0.0,0.0,0.0
2014-05-19,0.0,0.0,0.0,0.0
2014-05-20,0.0,0.0,0.0,0.0
2014-05-21,0.0,0.0,0.0,0.0
2014-05-22,0.0,0.0,0.0,0.0
2014-05-23,0.0,0.0,0.0,0.0
2014-05-26,0.0,0.0,0.0,0.0
2014-05-27,0.0,0.0,0.0,0.0
2014-05-28,0.0,0.0,0.0,0.0
2014-05-29,0.0,0.0,0.0,0.0
2014-05-30,0.0,0.0,0.0,0.0
2014-06-03,0.0,0.0,0.0,0.0
2014-06-04,0.0,0.0,0.0,0.0
2014-06-05,0.0,0.0,0.0,0.0
2014-06-06,0.0,0.0,0.0,0.0
2014-06-09,0.0,0.0,0.0,0.0
2014-06-10,0.0,0.0,0.0,0.0
2014-06-11,0.0,0.0,0.0,0.0
2014-06-12,0.0,0.0,0.0,0.0
2014-06-13,0.0,0.0,0.0,0.0
2014-06-16,0.0,0.0,0.0,0.0
2014-06-17,0.0,0.0,0.0,0.0
2014-06-18,0.0,0.0,0.0,0.0
2014-06-19,0.0,0.0,0.0,0.0
2014-06-20,0.0,0.0,0.0,0.0
2014-06-23,0.0,0.0,0.0,0.0
2014-06-24,0.0,0.0,0.0,0.0
2014-06-25,0.0,0.0,0.0,0.0
2014-06-26,0.0,0.0,0.0,0.0
2014-06-27,0.0,0.0,0.0,0.0
2014-06-30,0.0,0.0,0.0,0.0
2014-07-01,0.0,0.0,0.0,0.0
2014-07-02,0.0,0.0,0.0,0.0
2014-07-03,0.0,0.0,0.0,0.0
2014-07-04,0.0,0.0,0.0,0.0
2014-07-07,0.0,0.0,0.0,0.0
2014-07-08,0.0,0.0,0.0,0.0
2014-07-09,0.0,0.0,0.0,0.0
2014-07-10,0.0,0.0,0.0,0.0
2014-07-11,0.0,0.0,0.0,0.0
2014-07-14,0.0,0.0,0.0,0.0
2014-07-15,0.0,0.0,0.0,0.0
2014-07-16,0.0,0.0,0.0,0.0
2014-07-17,0.0,0.0,0.0,0.0
2014-07-18,0.0,0.0,0.0,0.0
2014-07-21,0.0,0.0,0.0,0.0
2014-07-22,0.0,0.0,0.0,0.0
2014-07-23,0.0,0.0,0.0,0.0
2014-07-24,0.0,0.0,0.0,0.0
2014-07-25,0.0,0.0,0.0,0.0
2014-07-28,0.0,0.0,0.0,0.0
2014-07-29,0.0,0.0,0.0,0.0
2014-07-30,0.0,0.0,0.0,0.0
2014-07-31,0.0,0.0,0.0,0.0
2014-08-01,0.0,0.0,1.0,0.0
2014-08-04,0.0,0.0,0.018511193823069396,0.9814888061769306
2014-08-05,0.0,0.0,0.3204457440260169,0.6795542559739831
2014-08-06,0.0,0.0,0.5833142475310275,0.4166857524689726
2014-08-07,0.0,0.0,0.5807779890556702,0.4192220109443298
2014-08-08,0.0,0.0,0.5846228696276545,0.4153771303723454
2014-08-11,0.0,0.0,0.5760618906384795,0.42393810936152054
2014-08-12,0.0,0.0,0.5862711631120298,0.41372883688797035
2014-08-13,0.0,0.0,0.5953617055983997,0.4046382944016004
2014-08-14,0.0,0.0,0.5769007881632732,0.4230992118367269
2014-08-15,0.0,0.0,0.5784134205563621,0.4215865794436379
2014-08-18,0.0,0.0,0.5544204362936136,0.44557956370638635
2014-08-19,0.0,0.0,0.5912814011986943,0.4087185988013058
2014-08-20,0.0,0.0,0.5902327659607973,0.4097672340392027
2014-08-21,0.0,0.0,0.5861494442294704,0.4138505557705297
2014-08-22,0.0,0.0,0.5816325211499396,0.4183674788500605
2014-08-25,0.0,0.0,0.5815310877883137,0.4184689122116863
2014-08-26,0.0,0.0,0.5798038491470443,0.4201961508529558
2014-08-27,0.0,0.0,0.5779098898955095,0.4220901101044906
2014-08-28,0.0,0.0,0.5752807704881332,0.42471922951186675
2014-08-29,0.0,0.0,0.5737478409698212,0.42625215903017877
2014-09-01,0.0,0.0,0.5725463380320766,0.4274536619679234
2014-09-02,0.0,0.0,0.5718607413614114,0.4281392586385886
2014-09-03,0.0,0.0,0.5632375577943228,0.4367624422056771
2014-09-04,0.0,0.0,0.5508733845364748,0.44912661546352517
2014-09-05,0.0,0.0,0.5399788332177017,0.46002116678229826
2014-09-09,0.0,0.0,0.541394936831279,0.4586050631687209
2014-09-10,0.0,0.0,0.538574009902692,0.46142599009730806
2014-09-11,0.0,0.0,0.5354293866398284,0.4645706133601715
2014-09-12,0.0,0.0,0.533508041070334,0.4664919589296661
2014-09-15,0.0,0.0,0.5330871529018851,0.4669128470981148
2014-09-16,0.0,0.0,0.5365295160532917,0.4634704839467084
2014-09-17,0.0,0.0,0.5348580042188664,0.4651419957811335
2014-09-18,0.9971379939570926,0.0,0.0015249994217795791,0.001337006621127949
2014-09-19,0.9161847899506343,0.0,0.044514761040762296,0.039300449008603196
2014-09-22,0.7169468634978402,0.0,0.15075810623029542,0.13229503027186432
2014-09-23,0.0036866141478346785,0.9935275886318415,0.0014854879952866803,0.0013003092250371301
2014-09-24,0.28727687826199344,0.3951987905678619,0.16429232036683303,0.15323201080331164
2014-09-25,0.29284486816393124,0.3909369019296129,0.16310587020635328,0.15311235970010262
2014-09-26,0.29621874748072924,0.3846246529947179,0.16498701401484955,0.15416958550970317
2014-09-29,0.2879466333494923,0.3570905272861393,0.1863887655682734,0.1685740737960949
2014-09-30,0.2871902075709833,0.3407967875226445,0.1957299858576682,0.17628301904870408
2014-10-08,0.29309692751817007,0.30695955646169304,0.20988561510826512,0.19005790091187177
2014-10-09,0.30389493880161894,0.2782562955828351,0.219136713402578,0.19871205221296792
2014-10-10,0.30000213862663216,0.27159040649804866,0.22496475116528838,0.20344270371003084
2014-10-13,0.3121102464965049,0.27306506524390656,0.22126082567105848,0.19356386258853023
2014-10-14,0.2993548228365496,0.26756791327570284,0.23037212511749286,0.20270513877025478
2014-10-15,0.29219595196294273,0.265306068828791,0.23309702014381614,0.20940095906445028
2014-10-16,0.2927467358137634,0.26495797810591315,0.2326716543126437,0.20962363176767979
2014-10-17,0.29894797980413035,0.25518568538580205,0.23795099855773252,0.20791533625233513
2014-10-20,0.29871464868035863,0.25395300749118627,0.23859533300215718,0.20873701082629803
2014-10-21,0.2990663429537451,0.2538709737419276,0.23904081142508338,0.20802187187924395
2014-10-22,0.2959331081908696,0.25314338384858437,0.24110516323313683,0.20981834472740932
2014-10-23,0.29565831046787105,0.2531053619177141,0.24127242537932575,0.20996390223508898
2014-10-24,0.30867450574336325,0.1980051941890084,0.26377438606379444,0.22954591400383398
2014-10-27,0.30884764173661566,0.19733398785429873,0.26403988870551853,0.22977848170356716
2014-10-28,0.3089613393865025,0.19904653502997455,0.25987094467669364,0.23212118090682932
2014-10-29,0.30973878183778,0.19951284339979128,0.2576554297159201,0.23309294504650857
2014-10-30,0.30982835598609926,0.19946989881470079,0.257435349591743,0.23326639560745704
2014-10-31,0.30431246537703865,0.20029689228153255,0.2598555931576507,0.23553504918377813
2014-11-03,0.3046733598948619,0.19977841918467132,0.25974188364837236,0.23580633727209457
2014-11-04,0.302890476185053,0.1999241810764327,0.2605221341918612,0.236663208546653
2014-11-05,0.30251898967763946,0.1975137624090819,0.2619791303008842,0.23798811761239447
2014-11-06,0.3032412957993395,0.19896835270362326,0.25787056550151877,0.23991978599551855
2014-11-07,0.3014329573446917,0.1985126563053878,0.2588610892935488,0.24119329705637177
2014-11-10,0.3014201043845931,0.19829140772304824,0.258961883625357,0.24132660426700167
2014-11-11,0.2987553601758145,0.19860240774780016,0.2599615906883027,0.24268064138808265
2014-11-12,0.2989340518830728,0.19872305088534173,0.2595148369157584,0.24282806031582718
2014-11-13,0.29891206957605326,0.19876500874420924,0.2593834070651814,0.24293951461455596
2014-11-14,0.29895349056627835,0.1981777798922068,0.25966524469727154,0.24320348484424334
2014-11-17,0.29650448917492034,0.1989004278091161,0.260436145711105,0.24415893730485866
2014-11-18,0.29608662069153935,0.19870666107860172,0.26063228135111594,0.24457443687874314
2014-11-19,0.29537930436095516,0.1985233683555023,0.26109173974918876,0.2450055875343539
2014-11-20,0.2885406640611425,0.19468142695064392,0.2657568791011913,0.2510210298870224
2014-11-21,0.2890497417458584,0.19296111573756536,0.266325376282902,0.2516637662336742
2014-11-24,0.28802226108700374,0.19321724138279417,0.26672197033746764,0.2520385271927345
2014-11-25,0.28303167741516455,0.19388436332620118,0.26815446317975267,0.25492949607888155
2014-11-26,0.28650132706054315,0.19530674685963323,0.257154647734144,0.2610372783456796
2014-11-27,0.28697255738988947,0.19535703195353296,0.2575083643558119,0.2601620463007658
2014-11-28,0.2866964876388374,0.19461072646847763,0.257975580912631,0.26071720498005396
2014-12-01,0.2803364311990697,0.1955541187763599,0.25941690832616965,0.26469254169840073
2014-12-02,0.2814715679092166,0.1964524646284861,0.2589763247781161,0.2630996426841812
2014-12-03,0.28434724482468215,0.19604960192644225,0.26253029222070096,0.2570728610281748
2014-12-04,0.2834149342307133,0.19461898899728555,0.2661276105788005,0.25583846619320066
2014-12-05,0.28438914373595464,0.19399927728853641,0.26645208546893484,0.255159493506574
2014-12-08,0.28568606922506634,0.19106601554429659,0.26756624321926575,0.2556816720113713
2014-12-09,0.285815382085818,0.1909956910315004,0.26765423869606597,0.25553468818661573
2014-12-10,0.28457041065635874,0.19178041377418215,0.2677917177848774,0.25585745778458163
2014-12-11,0.2838942288396715,0.1920084927377286,0.2679999355389371,0.2560973428836629
2014-12-12,0.28396206967799437,0.19205437608366932,0.2680158577517383,0.2559676964865981
2014-12-15,0.28460312745529653,0.1925304291987452,0.26849120189944153,0.2543752414465168
2014-12-16,0.2843540593740097,0.19307235243148832,0.2683073039444986,0.25426628425000347
2014-12-17,0.28321550587674804,0.1943946527075216,0.26995050999248815,0.2524393314232422
2014-12-18,0.28272622958393323,0.1947371867488957,0.270127641374608,0.2524089422925631
2014-12-19,0.2831311042756068,0.19508296040241566,0.26919451555337615,0.25259141976860144
2014-12-22,0.2834479607772434,0.19530633736317823,0.2685428552055469,0.25270284665403164
2014-12-23,0.28382547961266114,0.1956502637553878,0.26738731465062343,0.2531369419813275
2014-12-24,0.28467492785549364,0.20112555211743535,0.2682957454326315,0.24590377459443954
2014-12-25,0.28675809172381883,0.2023857727853069,0.2681621839742456,0.24269395151662862
2014-12-26,0.28789381755251375,0.20401537529825542,0.2690167599086929,0.23907404724053796
2014-12-29,0.2877751987798718,0.20413186971941277,0.26897541047120527,0.23911752102951017
2014-12-30,0.2881658966456315,0.20447858520268014,0.2694849920597367,0.23787052609195156
2014-12-31,0.28648219755663773,0.20398760737292998,0.27123740053519524,0.23829279453523713
2015-01-05,0.28558605304483536,0.20405850118781194,0.26704353100897377,0.24331191475837896
2015-01-06,0.28231923335778975,0.2067710404282063,0.266705953417536,0.24420377279646807
2015-01-07,0.28272318660443646,0.20609981389384327,0.26708208424372487,0.24409491525799543
2015-01-08,0.2812162679534638,0.20219526026200793,0.27142488777592855,0.24516358400859972
2015-01-09,0.2803533238962708,0.2020597352999834,0.2721123423955057,0.24547459840824007
2015-01-12,0.28040073279004285,0.20210054142579967,0.27216729570158354,0.24533143008257396
2015-01-13,0.2797784259504039,0.20193353149581164,0.2728150904721159,0.2454729520816686
2015-01-14,0.27674178619802414,0.20208918813667373,0.2752571361382162,0.24591188952708604
2015-01-15,0.2767486596534182,0.2020913821092661,0.27526012445549386,0.24589983378182179
2015-01-16,0.276412177552329,0.2021883041123875,0.2753921378167922,0.24600738051849133
2015-01-19,0.275426806996963,0.2017527544872767,0.27617143930092364,0.24664899921483666
2015-01-20,0.2749828492770395,0.20183450210650544,0.27641894481180135,0.2467637038046538
2015-01-21,0.27494702814181937,0.20192460172990934,0.2765619905239848,0.2465663796042865
2015-01-22,0.2742889922942513,0.2018617707813224,0.2771020994223361,0.24674713750209032
2015-01-23,0.2746703920126147,0.19897128016903426,0.2784532159361833,0.24790511188216788
2015-01-26,0.27441431751793316,0.1990415261226867,0.2785515226449927,0.2479926337143875
2015-01-27,0.27493608858619395,0.19752546843208088,0.2790857253630523,0.24845271761867296
2015-01-28,0.27430617019548376,0.19737340270737955,0.2797303546826575,0.24859007241447917
2015-01-29,0.27437837640619234,0.19738603776019328,0.280155952133572,0.24807963370004235
2015-01-30,0.2739342589564407,0.19709586718374555,0.28128155058185234,0.24768832327796156
2015-02-02,0.26953150569244433,0.19528315814304256,0.28256749123509634,0.25261784492941686
2015-02-03,0.2693607930459751,0.1952915396928008,0.28274395049946016,0.25260371676176396
2015-02-04,0.2693134631752981,0.19516203747616467,0.2828082386070899,0.2527162607414473
2015-02-05,0.26890305038903045,0.19455325173360657,0.2836077288804023,0.2529359689969607
2015-02-06,0.26880741797413066,0.19390097547549753,0.2836270523620788,0.25366455418829303
2015-02-09,0.26851432213574633,0.19371675355843426,0.28348307561066843,0.2542858486951511
2015-02-10,0.26794254509942084,0.193427241351565,0.2844554560301699,0.25417475751884433
2015-02-11,0.2678107037545956,0.1936816633092724,0.2850070057070981,0.25350062722903405
2015-02-12,0.2643096016570097,0.1910448609775096,0.2886921388839635,0.25595339848151716
2015-02-13,0.2602213431921616,0.18801969041490765,0.2878128465167187,0.2639461198762121
2015-02-16,0.2597017979182986,0.18765459062779805,0.28820331762711926,0.2644402938267841
2015-02-17,0.25937272211253826,0.18723301385634888,0.28940008611556434,0.2639941779155485
2015-02-25,0.2591753877553612,0.18625606186865165,0.29043164059415333,0.2641369097818338
2015-02-26,0.25956588135686204,0.18583536148035346,0.2909384745923353,0.2636602825704493
2015-02-27,0.2601536633148852,0.1848915684563242,0.29191075827393814,0.26304400995485244
2015-03-02,0.2603189331504221,0.18389273450547172,0.29300731353352333,0.26278101881058274
2015-03-03,0.2604645631684813,0.1836298315775989,0.29391420302786525,0.2619914022260546
2015-03-04,0.25955802015607193,0.18294584301580663,0.29479838007556414,0.2626977567525573
2015-03-05,0.25945108848843085,0.18286791866205948,0.2950430990111635,0.2626378938383462
2015-03-06,0.25982215044615825,0.18227186677703158,0.2956229180855411,0.26228306469126905
2015-03-09,0.2602907901388047,0.17968848670712673,0.2989991794420109,0.2610215437120577
2015-03-10,0.25873448578540736,0.17705678615209472,0.3027528033450092,0.2614559247174888
2015-03-11,0.25754653355498003,0.17585836123100532,0.30599669826317655,0.2605984069508381
2015-03-12,0.2556412627292469,0.175955428818834,0.3067939654383289,0.26160934301359023
2015-03-13,0.24093508246569822,0.17882533046921134,0.31383066643170293,0.2664089206333876
2015-03-16,0.23845338926653098,0.17778309110239301,0.31654957147931295,0.26721394815176314
2015-03-17,0.23807806940828044,0.1776119011041206,0.3171607326724021,0.2671492968151969
2015-03-18,0.2372925443925263,0.17770904848404115,0.31771333934614243,0.2672850677772901
2015-03-19,0.23729888731558513,0.17775195286880985,0.3164678720498431,0.26848128776576186
2015-03-20,0.23570418655627182,0.1771675299940249,0.3178466466614838,0.2692816367882195
2015-03-23,0.23540147693204952,0.17694743457931825,0.31865306461683995,0.2689980238717922
2015-03-24,0.23514577345558565,0.17673263437849537,0.31909886031095847,0.26902273185496045
2015-03-25,0.2326975050167883,0.1774667799937219,0.318978695390421,0.2708570195990689
2015-03-26,0.2343861510522143,0.17651562420385777,0.31851718373853044,0.2705810410053976
2015-03-27,0.2354708106535117,0.176056668119986,0.32212728243101174,0.2663452387954906
2015-03-30,0.23445855225412784,0.17547608577292798,0.3237932954010964,0.2662720665718478
2015-03-31,0.23428093243738654,0.17586787015537597,0.3238122765480161,0.26603892085922126
2015-04-01,0.23593407132034766,0.17521880192418907,0.3227068449433732,0.2661402818120901
2015-04-02,0.2348905932106313,0.1758667866808103,0.322508516357184,0.26673410375137435
2015-04-03,0.23410105377902088,0.1775897257067803,0.32285630201588356,0.26545291849831515
2015-04-07,0.23348014064254574,0.18028755913607336,0.32176858152602084,0.2644637186953602
2015-04-08,0.2342262035422139,0.1808313101488882,0.3208163088096649,0.26412617749923306
2015-04-09,0.2263562160118668,0.17589183329979843,0.3261308132645315,0.27162113742380317
2015-04-10,0.22957425694480135,0.1774601360679094,0.3218470414394622,0.27111856554782715
2015-04-13,0.23021472401298956,0.17769463105711758,0.32346423637696403,0.2686264085529288
2015-04-14,0.23099708837835797,0.1790913729060068,0.3201374690153961,0.2697740697002392
2015-04-15,0.22897664718319388,0.1848292313326448,0.30928883972881527,0.2769052817553461
2015-04-16,0.22891110390646766,0.1848723625184613,0.3093869305383293,0.2768296030367418
2015-04-17,0.22965895496025482,0.18633491302282157,0.30491524595929864,0.27909088605762505
2015-04-20,0.2307358002302732,0.1873782486902426,0.3030839485198694,0.2788020025596149
2015-04-21,0.23078502774334791,0.18749717150286363,0.3029625512424111,0.2787552495113773
2015-04-22,0.22901777163477,0.20888340017225612,0.29346068461477554,0.26863814357819843
2015-04-23,0.2290331493024942,0.2095122193916885,0.2930095742368383,0.2684450570689789
2015-04-24,0.22707703987490718,0.20971922280648747,0.29584282241305665,0.2673609149055487
2015-04-27,0.2266990646082972,0.20953294625293126,0.2971229050474863,0.26664508409128523
2015-04-28,0.2268905109137375,0.2135405598134805,0.2921648400075787,0.26740408926520337
2015-04-29,0.22930524714676515,0.21167233885990328,0.2909251694982437,0.2680972444950878
2015-04-30,0.22969648446260665,0.2118583111951335,0.2894945153231429,0.2689506890191169
2015-05-04,0.23174632810551332,0.20803041832085398,0.286515512271692,0.2737077413019406
2015-05-05,0.23081805267573224,0.20886793974308243,0.2865265363815942,0.2737874711995912
2015-05-06,0.22989777859444613,0.20596494377678642,0.29064967079383947,0.27348760683492807
2015-05-07,0.23245088441570733,0.20720373089837424,0.2845814542968277,0.27576393038909086
2015-05-08,0.2329875251210022,0.2061588645993782,0.2852258662368217,0.27562774404279783
2015-05-11,0.2339127895983912,0.20531160574204338,0.2845778773623958,0.2761977272971697
2015-05-12,0.23485360623350798,0.20583830258533065,0.28446472911774817,0.27484336206341325
2015-05-13,0.2350029804292148,0.20579027411096246,0.28462254690838673,0.274584198551436
2015-05-14,0.2352629194237023,0.20681373402411268,0.2835947543952001,0.274328592156985
2015-05-15,0.23644450908504872,0.2053528913069682,0.2838299020003037,0.2743726976076794
2015-05-18,0.2368387920083562,0.20474987811682846,0.2840526157858238,0.2743587140889916
2015-05-19,0.23721411613129947,0.20475240600193764,0.28370953751928024,0.27432394034748264
2015-05-20,0.23903922783121795,0.2078763007927171,0.2817916421499317,0.27129282922613324
2015-05-21,0.23884238832838375,0.20886709928105027,0.28137727604415036,0.2709132363464157
2015-05-22,0.23940603474758884,0.20883221095814503,0.2809969578473714,0.27076479644689466
2015-05-25,0.24109827570119963,0.20885900653044434,0.2813227068636432,0.26872001090471287
2015-05-26,0.23825092009629453,0.2080045969268481,0.28999751987173805,0.26374696310511925
2015-05-27,0.23831408076880958,0.20690787001865404,0.29021508003725827,0.2645629691752781
2015-05-28,0.23839849783126693,0.20728349495295773,0.29019602298982056,0.26412198422595484
2015-05-29,0.24032399079195765,0.20720773064379308,0.2904313727696669,0.26203690579458233
2015-06-01,0.2395373140262737,0.2061709435132689,0.2911825708528856,0.26310917160757175
2015-06-02,0.23791092073443162,0.20630181508181364,0.2888885063732461,0.2668987578105087
2015-06-03,0.2382430757714439,0.20610822596050388,0.2872895798526803,0.268359118415372
2015-06-04,0.23759391531099522,0.20647532638493063,0.2869552758755937,0.26897548242848046
2015-06-05,0.2363291877574927,0.20840584497837414,0.28690914336709417,0.2683558238970389
2015-06-08,0.23651391022699392,0.20771419529611154,0.2873834885623231,0.2683884059145715
2015-06-09,0.23694403758445157,0.20735123199045138,0.28833924412188716,0.2673654863032099
2015-06-10,0.23742818354129444,0.2067962692648515,0.2883942646352218,0.2673812825586322
2015-06-11,0.237333898197766,0.20671944144379847,0.28839007328625316,0.2675565870721824
2015-06-12,0.23955258330868404,0.20150516506138783,0.29117452848923353,0.2677677231406947
2015-06-15,0.23979051573238808,0.20111897920491237,0.2915291549202439,0.26756135014245563
2015-06-16,0.23784562462289432,0.20008262460840195,0.29167306567149964,0.27039868509720405
2015-06-17,0.23737375173581146,0.19994766784113133,0.29192164192200787,0.2707569385010495
2015-06-18,0.23651221010632484,0.197940116147542,0.2940817283609716,0.27146594538516167
2015-06-19,0.23770291022720305,0.1962974149659887,0.2966520759148574,0.26934759889195087
2015-06-23,0.2371098402395791,0.19581135245099365,0.2980337470053207,0.2690450603041067
2015-06-24,0.23364674753514394,0.19043721530546887,0.29868561588205567,0.2772304212773316
2015-06-25,0.23037764370431124,0.18803832444062682,0.2991307435447254,0.2824532883103366
2015-06-26,0.22943878167082724,0.18367516103820836,0.29873536604392287,0.2881506912470416
2015-06-29,0.22943184471934278,0.18257608341436082,0.29999030403828864,0.2880017678280078
2015-06-30,0.22869778243580233,0.18192044101819474,0.2989210844667401,0.2904606920792628
2015-07-01,0.22846506573036726,0.1817459333313768,0.29822787523395244,0.2915611257043034
2015-07-02,0.22112364994534708,0.17783109655240173,0.310955317419739,0.2900899360825123
2015-07-03,0.22095580836235476,0.17409826008987914,0.3150755180655088,0.2898704134822572
2015-07-06,0.22059607620100458,0.1743409978986252,0.3145753392970676,0.2904875866033027
2015-07-07,0.22192676373860196,0.17839185050448178,0.3102191694035565,0.2894622163533599
2015-07-08,0.21243167348631387,0.17906696301295275,0.32241964320913813,0.28608172029159534
2015-07-09,0.21469616567999567,0.17040776083448542,0.3277905284335989,0.28710554505192004
2015-07-10,0.23363271881098405,0.18941210424984042,0.2890844025604237,0.2878707743787519
2015-07-13,0.23338231851851673,0.2065417833984045,0.2868928602766228,0.273183037806456
2015-07-14,0.23560338719576013,0.20851195693883395,0.28512513701936193,0.27075951884604404
2015-07-15,0.23590325236019696,0.2084903442723981,0.28481605102527763,0.27079035234212734
2015-07-16,0.23707570677806578,0.21022684425579335,0.2849101500158891,0.2677872989502519
2015-07-17,0.2378146902635306,0.21045984200849527,0.28505919378815586,0.2666662739398182
2015-07-20,0.23780929057882305,0.21051481250924478,0.28488594095233294,0.26678995595959926
2015-07-21,0.2382574385155581,0.21040878163916638,0.2844218486398584,0.26691193120541706
2015-07-22,0.23906445498926568,0.21411859821030005,0.2796484412535727,0.2671685055468616
2015-07-23,0.23965247286894906,0.21450307643510577,0.27819377905259696,0.2676506716433482
2015-07-24,0.23965563133457837,0.21635170768996928,0.27780419691968333,0.2661884640557691
2015-07-27,0.24006459176206688,0.21640129026439986,0.27721635038220677,0.26631776759132647
2015-07-28,0.23994100413902852,0.21653154245087528,0.2770673603050038,0.26646009310509255
2015-07-29,0.23997818935418905,0.21654356545616707,0.2768267406427098,0.26665150454693415
2015-07-30,0.24095006806291916,0.21676286663517041,0.27575587610131,0.2665311892006005
2015-07-31,0.24213330240139755,0.21765498795791027,0.27452198401788575,0.2656897256228064
2015-08-03,0.2441518049107879,0.21587680089767136,0.27514026781454337,0.2648311263769974
2015-08-04,0.24502034742460815,0.21647058301539998,0.27324915348267453,0.26525991607731736
2015-08-05,0.2452397923573823,0.2169502147871454,0.2729180862277167,0.2648919066277556
2015-08-06,0.24604808930516137,0.21697233027364837,0.2723175498838118,0.2646620305373784
2015-08-07,0.24715089111141542,0.21444218511770144,0.2729633746307049,0.26544354914017837
2015-08-10,0.24639285995018395,0.21399455834725659,0.27295202895261944,0.2666605527499401
2015-08-11,0.24604200341139235,0.21433295937248686,0.27285120876978475,0.2667738284463361
2015-08-12,0.24854739234589818,0.21673857166257957,0.27599230927741797,0.25872172671410426
2015-08-13,0.24922846491185316,0.21729398223643256,0.27510054355799657,0.2583770092937178
2015-08-14,0.2525286997801173,0.22040607406183127,0.27075540822018873,0.2563098179378628
2015-08-17,0.2529526615996073,0.2200703096957906,0.2701121003972592,0.25686492830734303
2015-08-18,0.25267726184452394,0.22044189584052376,0.269737364598456,0.25714347771649626
2015-08-19,0.25184174951558747,0.22236629225365268,0.26935167728415654,0.2564402809466035
