date,CU,AL,ZN,NI,TA,RU,V,RB,I,J,JM
2014-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018511193823069396,0.9814888061769306
2014-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3204457440260169,0.6795542559739831
2014-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833142475310275,0.4166857524689726
2014-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5807779890556702,0.4192220109443298
2014-08-08,0.9928058437986602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004205868242976843,0.0029882879583629273
2014-08-11,0.7998119208899562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11532072333541733,0.0848673557746265
2014-08-12,0.7986608360947071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11803934580275968,0.08329981810253327
2014-08-13,0.7466941727098849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15080858937345656,0.1024972379166585
2014-08-14,0.738949047195432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15060050042372872,0.11045045238083931
2014-08-15,0.00826695381681442,0.0,0.98565372148319,0.0,0.0,0.0,0.0,0.0,0.0,0.003516362994397275,0.0025629617055983943
2014-08-18,0.21475722114308907,0.0,0.6317221287617799,0.0,0.0,0.0,0.0,0.0,0.0,0.08511498580582182,0.06840566428930935
2014-08-19,0.006453531614031738,0.9758105017214832,0.013852326417855164,0.0,0.0,0.0,0.0,0.0,0.0,0.0022963242467789013,0.0015873159998508828
2014-08-20,0.15143063238942991,0.44463580596815044,0.3104917003638374,0.0,0.0,0.0,0.0,0.0,0.0,0.05515244823898277,0.038289413039599554
2014-08-21,0.22982250745013527,0.33099886894176955,0.2947103054166074,0.0,0.0,0.0,0.0,0.0,0.0,0.08468002441670687,0.059788293774780975
2014-08-22,0.23956326438656322,0.3442601025342597,0.253599782238548,0.0,0.0,0.0,0.0,0.0,0.0,0.09455998363505276,0.06801686720557631
2014-08-25,0.21839222349151205,0.3246604418646834,0.27561369164617094,0.0,0.0,0.0,0.0,0.0,0.0,0.1054511506650316,0.07588249233260201
2014-08-26,0.20416066791892107,0.3302694936812553,0.2813232219113199,0.0,0.0,0.0,0.0,0.0,0.0,0.10682689743235373,0.07741971905615
2014-08-27,0.2066736261237176,0.3341018172343663,0.2756037621816514,0.0,0.0,0.0,0.0,0.0,0.0,0.10611627310905757,0.07750452135120718
2014-08-28,0.004067830719616803,0.00538962184774432,0.00474000209044482,0.0,0.0,0.9821994457688333,0.0,0.0,0.0,0.002072793898708432,0.0015303056746523104
2014-08-29,0.012848295425187803,0.01810984349695385,0.014732053665715845,0.0,0.0,0.9425173062258926,0.0,0.0,0.0,0.006765922095244995,0.005026579091005009
2014-09-01,0.15650793943479416,0.22030929707682523,0.179409103492623,0.0,0.0,0.29996867986693704,0.0,0.0,0.0,0.0823350147635318,0.06146996536528884
2014-09-02,0.16007995211449913,0.205094491795297,0.18613358073463548,0.0,0.0,0.29861330401542713,0.0,0.0,0.0,0.08582410025510875,0.06425457108503245
2014-09-03,0.003478409767489692,0.004729010442806985,0.004188873697764871,0.0,0.0,0.005411090013545193,0.9787977638625744,0.0,0.0,0.0019121082711103816,0.0014827439447083388
2014-09-04,0.10295638095721017,0.10426996672957363,0.10284042771704693,0.0,0.0,0.15664444062073077,0.4366485347824231,0.0,0.0,0.05323654115540473,0.043403708037610685
2014-09-05,0.11099118835430083,0.11169377388027829,0.1101961072399645,0.0,0.0,0.16457088819983937,0.4014768075787061,0.0,0.0,0.05457632741050936,0.046494907336401506
2014-09-09,0.12763367694366634,0.12311047861072434,0.10337745520179897,0.0,0.0,0.16784350304261958,0.3593929622393772,0.0,0.0,0.06423213692884742,0.05440978703296605
2014-09-10,0.13981114658737745,0.1330231723983182,0.11015689229612838,0.0,0.0,0.1122529268679613,0.3762610469201749,0.0,0.0,0.06920396772857583,0.05929084720146397
2014-09-11,0.14842371678266733,0.13835184686031948,0.10166950800070844,0.0,0.0,0.08477175820488278,0.38311174655442787,0.0,0.0,0.0769259022142095,0.06674552138278456
2014-09-12,0.16292991838492799,0.1516202344629494,0.10488907861101313,0.0,0.0,0.0955985831538021,0.32407057106660414,0.0,0.0,0.08583696998088208,0.07505464433982117
2014-09-15,0.15561034513010405,0.15044869937888344,0.10596297003285036,0.0,0.0,0.09686034435137564,0.32834782767813253,0.0,0.0,0.08677049641905218,0.07599931700960179
2014-09-16,0.15521474137514368,0.15053541299183035,0.10527950871371498,0.0,0.0,0.09737245871664574,0.3300601347222311,0.0,0.0,0.08666976733389808,0.07486797614653604
2014-09-17,0.1594135606585331,0.14097571741226309,0.1072601629265065,0.0,0.0,0.09840863342734198,0.33291064521167796,0.0,0.0,0.08612886923212529,0.07490241113155222
2014-09-18,0.0027581686587725153,0.002484438422205332,0.0018894150735121102,0.0,0.0,0.0017342570023227252,0.00492327191321832,0.9833879086655529,0.0,0.0015039703643711815,0.0013185699000449354
2014-09-19,0.05570236699274033,0.052761251254760534,0.04010370377336215,0.0,0.0,0.0368193599922284,0.10457500480498476,0.6505263028194839,0.0,0.0316071858410793,0.027904824521360835
2014-09-22,0.10932781633154698,0.10624469910156198,0.08141952839054055,0.0,0.0,0.06989606955541457,0.20823707541589737,0.3046126632726895,0.0,0.06405332192222594,0.056208826010123225
2014-09-23,0.002516080636050559,0.002454449144898789,0.0018548132617415966,0.0,0.0,0.0013893922527965883,0.004452094914944441,0.00363991643237268,0.9809427433572622,0.001466671571070749,0.0012838384288625265
2014-09-24,0.1148353081364545,0.11694656627008412,0.08633611225337867,0.0,0.0,0.06418099530198236,0.18853967502469668,0.12328813089161518,0.16960404371737647,0.07050791285541844,0.06576125554899362
2014-09-25,0.11698678599250617,0.11871131082420386,0.08544071081553131,0.0,0.0,0.06468998520058045,0.18529304007644898,0.1255947703000731,0.16766430194770057,0.06995254665583919,0.06566654818711645
2014-09-26,0.11396376861531074,0.12003960520339423,0.08596493935782423,0.0,0.0,0.06450222924862001,0.18686841418582947,0.12697743736647846,0.16487360506585608,0.07072350557324451,0.06608649538344231
2014-09-29,0.11970918407419587,0.1276523850389387,0.09096236856228543,0.0,0.0,0.06594500468448974,0.19878934649740554,0.11429802935952278,0.14174412493380376,0.0739854755424432,0.06691408130691516
2014-09-30,0.12496004461051519,0.13326940793751016,0.09489950989194115,0.0,0.0,0.06495198177572897,0.18956663288609116,0.11267977377311608,0.13371244530043713,0.07679513418508913,0.06916506963957092
2014-10-08,0.00212568035369554,0.002247638645777142,0.0016142707990255498,0.0,0.9835076705493276,0.001090444720407974,0.003223420237341294,0.001814526351585898,0.0019003481503105553,0.0012993755432975415,0.0011766246492308026
2014-10-09,0.11040316039807171,0.11614741445224555,0.07772714872431463,0.0,0.18642895192868808,0.056625784803278664,0.14373821669677395,0.09388205770608568,0.08596152901395471,0.06769775651516441,0.06138797976142267
2014-10-10,0.11956295742048388,0.1248764817566681,0.08411847358628684,0.0,0.13255110997653485,0.05740011846679177,0.15558621150300064,0.0977720911754284,0.08851257563715778,0.07331705788125854,0.06630292259638915
2014-10-13,0.12217313898390143,0.12651170677049972,0.08627243795540142,0.0,0.13602457450679672,0.058390189359255044,0.15701011059220316,0.09788334191986948,0.08563807644149256,0.06939134262891104,0.06070508084166954
2014-10-14,0.12273618746865039,0.12567875897609093,0.08697495608098822,0.0,0.13972348476468296,0.059286401110233554,0.157981806821405,0.09208705306356486,0.08230881465163627,0.0708667056339492,0.062355831428798525
2014-10-15,0.11981080123503826,0.12701430902072366,0.08823947603254627,0.0,0.14354063001990136,0.05575535404920213,0.1597361912921895,0.08938368793834174,0.08115798560874096,0.0713051333118215,0.06405643149149465
2014-10-16,0.11857278658838494,0.12736438696957336,0.08848201854713178,0.0,0.1440343471102085,0.05562367054441047,0.15976407449059016,0.08962696467665879,0.08111919430454373,0.07123445487571735,0.06417810189278104
2014-10-17,0.11905798316510911,0.12852561873709786,0.08741869038649137,0.0,0.14584093431947248,0.056179791543629724,0.1608945988482946,0.09030691813223914,0.0770870999488071,0.07188080468152677,0.0628075602373319
2014-10-20,0.11394737269805008,0.1284350352255046,0.08437690111097144,0.0,0.14874134372070838,0.055327640364082505,0.16321410177974902,0.0913940185188094,0.0776988539801829,0.07300005667359986,0.06386467592834189
2014-10-21,0.11493396221486604,0.128126563270796,0.08522626320539627,0.0,0.15090883550224635,0.05609706941230893,0.1548697133283088,0.09266199586786246,0.07865877145354021,0.07406382965650996,0.0644529960881649
2014-10-22,0.11520162419937674,0.12810546510647847,0.0853844885671011,0.0,0.1515031620629801,0.05602091885915308,0.15538979931470562,0.09126415533066766,0.07806803789452046,0.0743555163626463,0.06470683230237048
2014-10-23,0.1150196739089756,0.1309061929558685,0.08728818219484821,0.0,0.15524554170264696,0.0570992902275586,0.13864779556039022,0.09336692046817574,0.07992898342293708,0.07619222106730988,0.06630519849128914
2014-10-24,0.11958288757710087,0.13609586771587173,0.09010656010288016,0.0,0.16151187304272493,0.0593782968383532,0.1328114694420936,0.09276071572153796,0.05950314388718976,0.07926764402315051,0.068981541649097
2014-10-27,0.12286656785254639,0.13959155387445768,0.09152556834651766,0.0,0.16600510621397574,0.058104157147849965,0.11334640145104191,0.09529822757606746,0.06088950259516384,0.08147231839470077,0.07090059654767868
2014-10-28,0.1232820784987075,0.140061132698743,0.09169757639217639,0.0,0.16656650294015263,0.05820596333308643,0.11370731074833133,0.09469029685214357,0.061003669672084156,0.07964510039846787,0.0711403684661072
2014-10-29,0.12358321065798246,0.1401575400568548,0.0918603881819316,0.0,0.16697336281227732,0.05783478824340662,0.11364349293411692,0.09476371833537273,0.06104039921655379,0.07882896169575082,0.07131413786575308
2014-10-30,0.12370989644892307,0.14030121627892297,0.09186497811484012,0.0,0.16714452807349092,0.05751764715471756,0.11342861598740696,0.09481773780917638,0.061044395069777935,0.07878374270397219,0.07138724235877174
2014-10-31,0.12436362649732734,0.14100918713516894,0.09233441833682637,0.0,0.1680300433417795,0.056971674290574065,0.11259990062948348,0.09272131496472032,0.061028690404385716,0.07917569945306858,0.07176544494666573
2014-11-03,0.12320704290474505,0.14141449475619366,0.09259085709475691,0.0,0.1685318952995995,0.05621586116071529,0.1127902690087644,0.0930014150766125,0.06098227850427968,0.07928610083369106,0.07197978536064187
2014-11-04,0.12306771403072085,0.13988978104245323,0.09295806707660469,0.0,0.1692002830449511,0.056440132614437095,0.11309342093621629,0.0924877890174031,0.06104696889702559,0.07955059031562076,0.07226525302456724
2014-11-05,0.12333381852019866,0.1404328002608735,0.09332942161991137,0.0,0.16987092450317054,0.05658715683118025,0.11158215908853589,0.09222706431453041,0.06021478019650317,0.07986793201005549,0.07255394265504078
2014-11-06,0.12282061014062849,0.14167885144065007,0.09415754211774613,0.0,0.16833291994160937,0.055470460972544613,0.11244719124485444,0.0925166220353717,0.060703737053882274,0.07867435594371819,0.07319770910899466
2014-11-07,0.12364418277674968,0.1446191349709165,0.09261549856018536,0.0,0.16962453495489233,0.05487336744692414,0.10484355850036657,0.09337781796599808,0.06149519564058271,0.08018991648246404,0.07471679270092063
2014-11-10,0.12357428866588346,0.14475367108158813,0.09267040020975108,0.0,0.16953931372529896,0.05462460923937329,0.10494109223677324,0.09340907300810732,0.061449837988409035,0.08025141369805187,0.07478630014676355
2014-11-11,0.12540832075323757,0.14787214593121628,0.09383274606682297,0.0,0.15599579453978166,0.05540085343935588,0.10668363058048344,0.09405013188910336,0.06252133060033443,0.08183760075784996,0.0763974454418143
2014-11-12,0.12742401712360207,0.1508249996464797,0.09408113479831437,0.0,0.14156152012679896,0.05650958899053713,0.10870080330525925,0.09592732025208789,0.06376981686651931,0.08327777552998128,0.07792302336041994
2014-11-13,0.12688701222663168,0.15141633242013736,0.09408939451279823,0.0,0.1402923128874931,0.05634456259125194,0.10896221038020042,0.09625213000412429,0.0640039577159022,0.0835235775295393,0.07822850973192154
2014-11-14,0.1268298826017905,0.1517704547175205,0.09455224133773812,0.0,0.13777162343835156,0.05615960895934142,0.10952767142299047,0.09667812612233587,0.06408841844519494,0.08397275853470743,0.07864921442002905
2014-11-17,0.12709059827915445,0.15217342537055337,0.09482953291648574,0.0,0.13639024942520503,0.056356001447195374,0.10991069424452016,0.0958449273744975,0.06429446350431076,0.08418585344469807,0.07892425399337955
2014-11-18,0.12711268851390373,0.1518167920315664,0.09491649391062774,0.0,0.13560891996259225,0.056699019429095415,0.10918158918886402,0.096128813764397,0.0645129981623512,0.08461804851727049,0.07940463651933186
2014-11-19,0.12747542864318334,0.15177592871698672,0.0956064432297462,0.0,0.13142606742307333,0.05713763568231618,0.10997818778180034,0.09647097193556575,0.06483779335391117,0.08527264275486417,0.08001890047855288
2014-11-20,0.128136443523333,0.15182261448202075,0.09665021754578447,0.0,0.13291415271047732,0.05778731769206958,0.1102891579608894,0.09302553781786485,0.06276531075493537,0.0856800433575869,0.08092920415503853
2014-11-21,0.13028109681100755,0.15451292786216195,0.0984152626529944,0.0,0.11825570332606733,0.05864771216580543,0.1123376585509083,0.09467813845525566,0.0632043437296847,0.08723478075974428,0.08243237568637027
