date,TA,RU,V
2014-05-06,0.0,0.0,0.0
2014-05-07,0.0,0.0,0.0
2014-05-08,0.0,0.0,0.0
2014-05-09,0.0,0.0,0.0
2014-05-12,0.0,0.0,0.0
2014-05-13,0.0,0.0,0.0
2014-05-14,0.0,0.0,0.0
2014-05-15,0.0,0.0,0.0
2014-05-16,0.0,0.0,0.0
2014-05-19,0.0,0.0,0.0
2014-05-20,0.0,0.0,0.0
2014-05-21,0.0,0.0,0.0
2014-05-22,0.0,0.0,0.0
2014-05-23,0.0,0.0,0.0
2014-05-26,0.0,0.0,0.0
2014-05-27,0.0,0.0,0.0
2014-05-28,0.0,0.0,0.0
2014-05-29,0.0,0.0,0.0
2014-05-30,0.0,0.0,0.0
2014-06-03,0.0,0.0,0.0
2014-06-04,0.0,0.0,0.0
2014-06-05,0.0,0.0,0.0
2014-06-06,0.0,0.0,0.0
2014-06-09,0.0,0.0,0.0
2014-06-10,0.0,0.0,0.0
2014-06-11,0.0,0.0,0.0
2014-06-12,0.0,0.0,0.0
2014-06-13,0.0,0.0,0.0
2014-06-16,0.0,0.0,0.0
2014-06-17,0.0,0.0,0.0
2014-06-18,0.0,0.0,0.0
2014-06-19,0.0,0.0,0.0
2014-06-20,0.0,0.0,0.0
2014-06-23,0.0,0.0,0.0
2014-06-24,0.0,0.0,0.0
2014-06-25,0.0,0.0,0.0
2014-06-26,0.0,0.0,0.0
2014-06-27,0.0,0.0,0.0
2014-06-30,0.0,0.0,0.0
2014-07-01,0.0,0.0,0.0
2014-07-02,0.0,0.0,0.0
2014-07-03,0.0,0.0,0.0
2014-07-04,0.0,0.0,0.0
2014-07-07,0.0,0.0,0.0
2014-07-08,0.0,0.0,0.0
2014-07-09,0.0,0.0,0.0
2014-07-10,0.0,0.0,0.0
2014-07-11,0.0,0.0,0.0
2014-07-14,0.0,0.0,0.0
2014-07-15,0.0,0.0,0.0
2014-07-16,0.0,0.0,0.0
2014-07-17,0.0,0.0,0.0
2014-07-18,0.0,0.0,0.0
2014-07-21,0.0,0.0,0.0
2014-07-22,0.0,0.0,0.0
2014-07-23,0.0,0.0,0.0
2014-07-24,0.0,0.0,0.0
2014-07-25,0.0,0.0,0.0
2014-07-28,0.0,0.0,0.0
2014-07-29,0.0,0.0,0.0
2014-07-30,0.0,0.0,0.0
2014-07-31,0.0,0.0,0.0
2014-08-01,0.0,0.0,0.0
2014-08-04,0.0,0.0,0.0
2014-08-05,0.0,0.0,0.0
2014-08-06,0.0,0.0,0.0
2014-08-07,0.0,0.0,0.0
2014-08-08,0.0,0.0,0.0
2014-08-11,0.0,0.0,0.0
2014-08-12,0.0,0.0,0.0
2014-08-13,0.0,0.0,0.0
2014-08-14,0.0,0.0,0.0
2014-08-15,0.0,0.0,0.0
2014-08-18,0.0,0.0,0.0
2014-08-19,0.0,0.0,0.0
2014-08-20,0.0,0.0,0.0
2014-08-21,0.0,0.0,0.0
2014-08-22,0.0,0.0,0.0
2014-08-25,0.0,0.0,0.0
2014-08-26,0.0,0.0,0.0
2014-08-27,0.0,0.0,0.0
2014-08-28,0.0,1.0,0.0
2014-08-29,0.0,1.0,0.0
2014-09-01,0.0,1.0,0.0
2014-09-02,0.0,1.0,0.0
2014-09-03,0.0,0.005497908286675783,0.9945020917133243
2014-09-04,0.0,0.2640254429344758,0.7359745570655242
2014-09-05,0.0,0.29073678671810077,0.7092632132818992
2014-09-09,0.0,0.31834577859262275,0.6816542214073773
2014-09-10,0.0,0.22978447473571004,0.7702155252642899
2014-09-11,0.0,0.18118133540204884,0.8188186645979512
2014-09-12,0.0,0.227795114776519,0.7722048852234811
2014-09-15,0.0,0.227795114776519,0.7722048852234811
2014-09-16,0.0,0.22780775310849116,0.7721922468915088
2014-09-17,0.0,0.22815728000348023,0.7718427199965198
2014-09-18,0.0,0.2604956019453932,0.7395043980546069
2014-09-19,0.0,0.26040189115764606,0.739598108842354
2014-09-22,0.0,0.25130435124020906,0.7486956487597909
2014-09-23,0.0,0.2378490635859571,0.762150936414043
2014-09-24,0.0,0.2539602131437008,0.7460397868562991
2014-09-25,0.0,0.2587775115085973,0.7412224884914027
2014-09-26,0.0,0.25660207718504097,0.7433979228149591
2014-09-29,0.0,0.24909878295008214,0.750901217049918
2014-09-30,0.0,0.2551954082495338,0.7448045917504662
2014-10-08,0.9956329510921881,0.0011038883859200515,0.0032631605218918624
2014-10-09,0.48198642264829705,0.14639818099403634,0.37161539635766655
2014-10-10,0.3836085316749588,0.16611837627698983,0.4502730920480514
2014-10-13,0.38706586924584596,0.16615269323000384,0.4467814375241502
2014-10-14,0.3913914178488745,0.16607221490911867,0.44253636724200685
2014-10-15,0.3997987920593938,0.1552934747229707,0.44490773321763566
2014-10-16,0.4007387143359501,0.15475862992288772,0.44450265574116216
2014-10-17,0.40185939911865226,0.15480137574324232,0.4433392251381055
2014-10-20,0.4049773851430955,0.15064031667520966,0.44438229818169495
2014-10-21,0.41701852209608536,0.15501754355459432,0.4279639343493203
2014-10-22,0.4174631236592786,0.15436422222978533,0.4281726541109359
2014-10-23,0.4423042808977704,0.16267945750253254,0.3950162615996971
2014-10-24,0.45663309152817927,0.16787679285845825,0.37549011561336254
2014-10-27,0.49193160324047924,0.17218308419884135,0.3358853125606795
2014-10-28,0.4921017864223475,0.17196289788792057,0.33593531568973195
2014-10-29,0.4933448124048971,0.17088050618288458,0.33577468141221833
2014-10-30,0.49437764179414,0.1701248559533703,0.3354975022524897
2014-10-31,0.49771693692374064,0.16875415048036876,0.33352891259589057
2014-11-03,0.4992975089706987,0.16654675005161765,0.33415574097768364
2014-11-04,0.49950806434182693,0.16662088789735474,0.3338710477608183
2014-11-05,0.5025168728156827,0.16739769431115653,0.3300854328731608
2014-11-06,0.5006174974239359,0.16496763296602918,0.33441486961003497
2014-11-07,0.5150415453014344,0.1666154249046158,0.3183430297939497
2014-11-10,0.5151526287787617,0.16597926715257597,0.31886810406866245
2014-11-11,0.49042900504924514,0.17417255068509865,0.33539844426565624
2014-11-12,0.4614552845105001,0.18420718032585734,0.3543375351636425
2014-11-13,0.45907307769973976,0.18437412020682137,0.35655280209343887
2014-11-14,0.4540042216713537,0.18506495690937655,0.36093082141926985
2014-11-17,0.4506430518966469,0.18620422348287521,0.363152724620478
2014-11-18,0.44979645097809884,0.18806298081409692,0.36214056820780427
2014-11-19,0.4402265525702568,0.19138900578581383,0.3683844416439294
2014-11-20,0.44158900705037185,0.1919904217824792,0.36642057116714893
2014-11-21,0.40884823746912363,0.2027641211051891,0.3883876414256872
2014-11-24,0.409004079609375,0.19738300952418433,0.39361291086644074
2014-11-25,0.41082277903708103,0.19374812109659414,0.3954290998663248
2014-11-26,0.4061188121602249,0.19529655976654267,0.3985846280732325
2014-11-27,0.376029407823427,0.20519371436193454,0.41877687781463857
2014-11-28,0.3763226972846346,0.20457379394499553,0.4191035087703699
2014-12-01,0.3477268277605997,0.21369348979679528,0.4385796824426051
2014-12-02,0.3410151250038665,0.21491252477817466,0.44407235021795893
2014-12-03,0.3397183012269857,0.21466070314983873,0.44562099562317564
2014-12-04,0.33242646371292284,0.21693885533331478,0.45063468095376247
2014-12-05,0.32709237529395585,0.21866907909235414,0.4542385456136901
2014-12-08,0.3270754829780912,0.21902018350191332,0.45390433351999543
2014-12-09,0.32488656424215595,0.218478716141609,0.45663471961623514
2014-12-10,0.3184016702578617,0.21412350971428268,0.4674748200278556
2014-12-11,0.31876159838628576,0.21419277762778538,0.4670456239859289
2014-12-12,0.3194915617053157,0.2139840249190125,0.46652441337567185
2014-12-15,0.31946391990445194,0.21381279076348977,0.46672328933205837
2014-12-16,0.3207540539014416,0.2128363105516512,0.46640963554690723
2014-12-17,0.32066545622533865,0.21260664904376528,0.466727894730896
2014-12-18,0.3123676921503512,0.21510734969451903,0.4725249581551298
2014-12-19,0.30840317760731145,0.2162923969236989,0.47530442546898977
2014-12-22,0.3054139013635958,0.21757109911535166,0.4770149995210526
2014-12-23,0.3090050817877523,0.22058329608025107,0.4704116221319966
2014-12-24,0.30909169110640705,0.22008171415691313,0.47082659473667976
2014-12-25,0.3088772469235845,0.219986742461759,0.47113601061465643
2014-12-26,0.30714281427231177,0.22011959268903936,0.4727375930386488
2014-12-29,0.30846260361621847,0.21834195447396804,0.47319544190981344
2014-12-30,0.3078710984672163,0.2184917923391009,0.4736371091936828
2014-12-31,0.31052240206951065,0.2201330378663001,0.4693445600641892
2015-01-05,0.3163032704610756,0.21360307889989846,0.47009365063902603
2015-01-06,0.31765427055887047,0.21417363446406892,0.4681720949770605
2015-01-07,0.3142932907381551,0.21780518616891012,0.46790152309293476
2015-01-08,0.31475387048106634,0.2167265986002465,0.46851953091868714
2015-01-09,0.31508268981718573,0.21666089789340603,0.4682564122894083
2015-01-12,0.31589383899462536,0.21701468919710465,0.4670914718082699
2015-01-13,0.32189748849067756,0.22169834791914875,0.4564041635901737
2015-01-14,0.323169957881702,0.2225713355579874,0.45425870656031064
2015-01-15,0.32091148075993486,0.22147682470155802,0.4576116945385072
2015-01-16,0.3212711612435545,0.21999538914642572,0.4587334496100198
2015-01-19,0.32531198453368176,0.22208237670952063,0.4526056387567977
2015-01-20,0.32707958446157703,0.22325217650108772,0.44966823903733527
2015-01-21,0.32826890337658526,0.22403204122853632,0.4476990553948784
2015-01-22,0.32992086554448885,0.22497507365445427,0.44510406080105697
2015-01-23,0.3311453214729077,0.22430653273003115,0.44454814579706126
2015-01-26,0.33151700224564207,0.22344992334485042,0.4450330744095075
2015-01-27,0.33160344456741264,0.2235065875442503,0.4448899678883372
2015-01-28,0.33321170606755507,0.22441608259211931,0.4423722113403255
2015-01-29,0.33351503962325774,0.22417055067912997,0.4423144096976123
2015-01-30,0.3335184804998791,0.22417321911707755,0.4423083003830433
2015-02-02,0.3343452088768345,0.22436748331936893,0.44128730780379655
2015-02-03,0.33434972769112964,0.22437051573904795,0.4412797565698225
2015-02-04,0.3350285308886553,0.22482603704174467,0.4401454320696
2015-02-05,0.3417758020973581,0.2293566953560814,0.4288675025465606
2015-02-06,0.34353095996704114,0.23093920301355197,0.42552983701940694
2015-02-09,0.34518957565119984,0.23142704311341888,0.4233833812353813
2015-02-10,0.34585982294903894,0.23029661812455374,0.4238435589264073
2015-02-11,0.34612592574349693,0.23058795665901566,0.4232861175974873
2015-02-12,0.34543717827238546,0.23107623944012357,0.42348658228749103
2015-02-13,0.34550775436697706,0.23089722062630527,0.42359502500671764
2015-02-16,0.34550387461380966,0.2308940748847561,0.4236020505014343
2015-02-17,0.34492764571944,0.23033161111661501,0.42474074316394494
2015-02-25,0.3424622504821951,0.23095461979472287,0.426583129723082
2015-02-26,0.34032503975404255,0.23060109539738743,0.42907386484856996
2015-02-27,0.34000235428260567,0.23058805271155988,0.4294095930058344
2015-03-02,0.3394437364320538,0.22990591049123868,0.43065035307670757
2015-03-03,0.3394139696959899,0.22981527897666762,0.4307707513273425
2015-03-04,0.34267115365865014,0.22169234778128358,0.4356364985600663
2015-03-05,0.34064410106309867,0.22150302953176415,0.4378528694051371
2015-03-06,0.3401291080483942,0.22172967347437847,0.4381412184772274
2015-03-09,0.3315512055032115,0.22476205318069348,0.44368674131609503
2015-03-10,0.3319073359968543,0.22516579379541807,0.4429268702077276
2015-03-11,0.32982417186743024,0.2258294028578057,0.4443464252747641
2015-03-12,0.32979857291857173,0.22510219561011016,0.4450992314713181
2015-03-13,0.3302323838075666,0.2266076372415369,0.4431599789508965
2015-03-16,0.32769955956928887,0.23043280380591147,0.4418676366247996
2015-03-17,0.32532665912741643,0.23019919533425062,0.4444741455383329
2015-03-18,0.3240041177109078,0.2309606860990449,0.44503519619004733
2015-03-19,0.32441894409527794,0.23127293589955575,0.4443081200051664
2015-03-20,0.3233650231817509,0.23243640697715234,0.4441985698410967
2015-03-23,0.32190565707356716,0.2320326470919626,0.44606169583447014
2015-03-24,0.3251223382285066,0.23444114974761135,0.4404365120238821
2015-03-25,0.32884328020503945,0.23592406616062594,0.43523265363433455
2015-03-26,0.32576120140701054,0.24035062215494768,0.43388817643804184
2015-03-27,0.31861640597480384,0.24395259614123183,0.43743099788396433
2015-03-30,0.3182578093136986,0.2444059457179566,0.4373362449683448
2015-03-31,0.31391319771264214,0.24622528997655382,0.43986151231080406
2015-04-01,0.31441988531409437,0.24897973993324793,0.43660037475265767
2015-04-02,0.31355752209876453,0.2501978989765989,0.4362445789246366
2015-04-03,0.3148334461514766,0.2519212671396375,0.433245286708886
2015-04-07,0.3160067971239865,0.24900772796493384,0.43498547491107964
2015-04-08,0.31023763302684926,0.25356100619063615,0.43620136078251465
2015-04-09,0.31216228831908677,0.2557356363897937,0.43210207529111955
2015-04-10,0.3092731333510028,0.2591648113983805,0.4315620552506167
2015-04-13,0.308593317616852,0.2631312269846884,0.4282754553984596
2015-04-14,0.3067854241751537,0.2642394212262886,0.4289751545985578
2015-04-15,0.307812153327066,0.26270383377241313,0.4294840129005209
2015-04-16,0.2986482742276232,0.2688749454031843,0.4324767803691925
2015-04-17,0.2977117837543773,0.2683462736408698,0.433941942604753
2015-04-20,0.29732921340120816,0.2687658173031872,0.4339049692956047
2015-04-21,0.29434214072872833,0.26633806641895214,0.43931979285231954
2015-04-22,0.29216954958493785,0.2644786957423561,0.4433517546727061
2015-04-23,0.28504468605800354,0.25821664606337713,0.45673866787861944
2015-04-24,0.28520336250130623,0.25844357418372355,0.4563530633149702
2015-04-27,0.28507066848314516,0.25891323401919364,0.45601609749766125
2015-04-28,0.28572127837186906,0.2600797326901362,0.45419898893799476
2015-04-29,0.2864205529497885,0.2622064637566303,0.45137298329358116
2015-04-30,0.2858593377536175,0.26377668089950684,0.4503639813468756
2015-05-04,0.285806687193878,0.26373241183420704,0.4504609009719151
2015-05-05,0.285316888779006,0.2635193766051002,0.4511637346158939
2015-05-06,0.2846021323118064,0.26676246970915457,0.448635397979039
2015-05-07,0.27846680833059995,0.2656073703106706,0.45592582135872944
2015-05-08,0.2789080624607488,0.26653316808312855,0.4545587694561226
2015-05-11,0.2790005137932032,0.2675701323382904,0.4534293538685064
2015-05-12,0.28159090141185167,0.26691145786125775,0.4514976407268906
2015-05-13,0.281291316863328,0.267303545199062,0.45140513793761
2015-05-14,0.28283443114175555,0.26935018313694153,0.44781538572130297
2015-05-15,0.28355100399637295,0.26967940370539784,0.44676959229822916
2015-05-18,0.28176400460031015,0.26969980416953315,0.44853619123015664
2015-05-19,0.28222803226975884,0.26942418910291194,0.4483477786273293
2015-05-20,0.2815502998156922,0.26876176209526537,0.4496879380890424
2015-05-21,0.2859588917033857,0.27163921211016057,0.44240189618645387
2015-05-22,0.2824047561268614,0.2772671959099043,0.4403280479632344
2015-05-25,0.28197607050223106,0.2814752720462949,0.43654865745147403
2015-05-26,0.2828350063468884,0.28163985540641495,0.43552513824669664
2015-05-27,0.2863183910300217,0.27899546277814274,0.43468614619183554
2015-05-28,0.28798696111163163,0.2802750553218519,0.43173798356651655
2015-05-29,0.29475746826715354,0.2768609979909302,0.42838153374191623
2015-06-01,0.29635349501315567,0.27746665948965,0.4261798454971943
2015-06-02,0.29771725672022203,0.2756679131115532,0.4266148301682247
2015-06-03,0.30001327852763376,0.2739396451693722,0.4260470763029941
2015-06-04,0.3004562408783086,0.27399780554784814,0.4255459535738433
2015-06-05,0.3025318682504506,0.2716777317130656,0.42579040003648383
2015-06-08,0.3029444184709474,0.2721024697333438,0.42495311179570877
2015-06-09,0.30464449192838267,0.2804314822494563,0.41492402582216104
2015-06-10,0.30437642443013246,0.2809323495091481,0.4146912260607195
2015-06-11,0.3044053557182195,0.2823167876714713,0.4132778566103093
2015-06-12,0.30385384314009134,0.28234274209300214,0.4138034147669065
2015-06-15,0.30205776277954566,0.284075962659538,0.4138662745609164
2015-06-16,0.3030781040968188,0.27958379914916415,0.4173380967540171
2015-06-17,0.306937564058993,0.2782831665889889,0.41477926935201825
2015-06-18,0.3090167359070413,0.27722469943058414,0.41375856466237454
2015-06-19,0.3111818869344932,0.276996913580668,0.41182119948483875
2015-06-23,0.3099907261207017,0.27443538752932944,0.41557388634996884
2015-06-24,0.30982549264481213,0.2754995726630224,0.4146749346921656
2015-06-25,0.3103654575578086,0.2757803290014665,0.4138542134407249
2015-06-26,0.3113721126647526,0.2759659822899684,0.41266190504527905
2015-06-29,0.31147007812721555,0.2742664563894535,0.414263465483331
2015-06-30,0.31146079029451607,0.2744007073180196,0.4141385023874644
2015-07-01,0.3097748905986761,0.2737258958503217,0.4164992135510021
2015-07-02,0.3019793987052095,0.2816859136501609,0.41633468764462966
2015-07-03,0.3027710870724814,0.2792320911451336,0.417996821782385
2015-07-06,0.3026947768622913,0.27826370391157096,0.41904151922613775
2015-07-07,0.30018536353283426,0.2806406513294624,0.4191739851377034
2015-07-08,0.3013754419301454,0.27971873984899964,0.41890581822085504
2015-07-09,0.3024382690703467,0.2967282794912474,0.40083345143840593
2015-07-10,0.30614079156917673,0.2776903912667263,0.4161688171640969
2015-07-13,0.3155664212915834,0.26679494354843397,0.4176386351599826
2015-07-14,0.31724830389805514,0.2675690601494471,0.41518263595249777
2015-07-15,0.31683095430862696,0.2689529322474148,0.4142161134439583
2015-07-16,0.31491883768750295,0.2679804479378231,0.4171007143746739
2015-07-17,0.314534923073542,0.2677006363036966,0.41776444062276136
2015-07-20,0.32197390446756974,0.2496750413957078,0.4283510541367225
2015-07-21,0.3212599298053659,0.24854982354917213,0.43019024664546207
2015-07-22,0.3209147605705997,0.24899691129442061,0.43008832813497977
2015-07-23,0.32094724771869265,0.2491300315702807,0.42992272071102666
2015-07-24,0.32119794770565874,0.24844107946410493,0.43036097283023633
2015-07-27,0.32057905701381295,0.24812554846942966,0.43129539451675736
2015-07-28,0.3212167572472439,0.24647570623152154,0.43230753652123455
2015-07-29,0.3238965120492101,0.24596474366854257,0.4301387442822473
2015-07-30,0.3250786447310326,0.24569134430740264,0.4292300109615647
2015-07-31,0.3250721908107146,0.24568083880134026,0.4292469703879452
2015-08-03,0.3247446455134108,0.24543101142757742,0.4298243430590118
2015-08-04,0.3207448141665912,0.24240865611434936,0.43684652971905946
2015-08-05,0.3193787292188104,0.24126130669800194,0.43935996408318767
2015-08-06,0.3179204591849616,0.2409949256963516,0.44108461511868685
2015-08-07,0.31051944197999937,0.24432958206510333,0.4451509759548973
2015-08-10,0.307884892709826,0.24495192167394625,0.4471631856162277
2015-08-11,0.3077613130729544,0.24478053022626028,0.4474581567007852
2015-08-12,0.306993785777614,0.2452323778963803,0.44777383632600576
2015-08-13,0.30630934793821923,0.24561177565634598,0.44807887640543476
2015-08-14,0.308248378224682,0.24898653467322154,0.4427650871020965
2015-08-17,0.30952751825505576,0.24876576326152308,0.44170671848342113
2015-08-18,0.309730560795826,0.24992933711426052,0.4403401020899134
2015-08-19,0.3119660524049212,0.2514566132548611,0.43657733434021767
2015-08-20,0.31243820284000545,0.25216559881680284,0.4353961983431917
2015-08-21,0.31331567512505204,0.2527499664838055,0.4339343583911424
2015-08-24,0.3101341179383478,0.2612583021245235,0.4286075799371288
2015-08-25,0.3111732242793306,0.2630476063409887,0.42577916937968074
2015-08-26,0.3063466813795586,0.258022912129009,0.43563040649143236
2015-08-27,0.3109215381878113,0.2571251677660575,0.43195329404613125
2015-08-28,0.30959875181989827,0.2574035545115588,0.432997693668543
2015-08-31,0.31406338921991384,0.26580028558588775,0.42013632519419847
2015-09-01,0.31431080724905824,0.26815390958858865,0.41753528316235317
2015-09-02,0.3128069443470962,0.268754073239965,0.4184389824129388
2015-09-07,0.31166484226527585,0.2699904188447659,0.41834473888995827
2015-09-08,0.31240439531145536,0.2703739418173749,0.41722166287116974
2015-09-09,0.3128703127325014,0.2700968161412635,0.4170328711262352
2015-09-10,0.31281855223701915,0.2700505448349376,0.41713090292804317
2015-09-11,0.3131506894800587,0.2695655463006134,0.4172837642193279
2015-09-14,0.312765064552441,0.2698588335576369,0.4173761018899221
2015-09-15,0.3108939546636034,0.2680530142669952,0.42105303106940134
2015-09-16,0.30778652280943924,0.2678742453816627,0.4243392318088981
2015-09-17,0.3088450445479559,0.26712898975339905,0.4240259656986451
2015-09-18,0.31004766058132205,0.2671264004268184,0.42282593899185955
2015-09-21,0.31026048861491623,0.26745751066979534,0.4222820007152884
2015-09-22,0.3126419132862496,0.2672157199838608,0.42014236672988975
2015-09-23,0.31154027584765975,0.26665389684439567,0.42180582730794464
2015-09-24,0.31014943662105143,0.2671591682067647,0.42269139517218396
2015-09-25,0.30871386587632305,0.266419960079673,0.424866174044004
2015-09-28,0.30828875713294546,0.2667104278209492,0.42500081504610526
2015-09-29,0.31632156678107465,0.2636805604111538,0.4199978728077716
2015-09-30,0.3124717699569401,0.2624307426091735,0.4250974874338864
2015-10-08,0.31527366555346353,0.2604130479312801,0.42431328651525635
2015-10-09,0.3106280495161478,0.2622830228416845,0.42708892764216766
2015-10-12,0.311771307419247,0.2613546518122407,0.42687404076851226
2015-10-13,0.31215788632024183,0.25913793392129275,0.4287041797584655
2015-10-14,0.3223590134190122,0.2548661449704323,0.4227748416105555
2015-10-15,0.32111567314242595,0.25506403368337943,0.4238202931741946
2015-10-16,0.32179631244392193,0.25469367103177254,0.4235100165243055
2015-10-19,0.32146171744471136,0.2549185760724015,0.4236197064828872
2015-10-20,0.3215360251303025,0.25472945993862384,0.4237345149310737
2015-10-21,0.32478040344283376,0.25697162036565585,0.41824797619151033
2015-10-22,0.3247616737789481,0.25671149093441337,0.41852683528663864
2015-10-23,0.3241661933394525,0.2564499754883842,0.4193838311721632
2015-10-26,0.3233446286096558,0.25541068632983416,0.42124468506051005
2015-10-27,0.3217586940394583,0.2540717767309045,0.4241695292296373
2015-10-28,0.322195480533547,0.25236416308879456,0.4254403563776584
2015-10-29,0.3222561182672259,0.2519012150323043,0.4258426667004698
2015-10-30,0.3215038184233371,0.25129683416422216,0.4271993474124407
2015-11-02,0.32145457997690546,0.2511275219405107,0.42741789808258396
2015-11-03,0.32122856591553,0.2508166517147239,0.42795478236974616
2015-11-04,0.3211206729151322,0.25049604628919087,0.42838328079567695
2015-11-05,0.3229170265976641,0.24859135390622475,0.4284916194961111
2015-11-06,0.3229647516258022,0.24837321144279745,0.42866203693140037
2015-11-09,0.3231157736934794,0.24802174202962438,0.4288624842768962
2015-11-10,0.3214801358259923,0.24666563509045364,0.43185422908355403
2015-11-11,0.32137198840259196,0.24653018833843013,0.4320978232589779
2015-11-12,0.3232019226761312,0.2448709929380234,0.43192708438584543
2015-11-13,0.32323749139710234,0.24478853093689354,0.43197397766600404
2015-11-16,0.3233015619325758,0.24475166525844935,0.43194677280897487
2015-11-17,0.3243013681294484,0.24134045950433555,0.43435817236621604
2015-11-18,0.32715241355724917,0.23899114577773997,0.43385644066501083
2015-11-19,0.3252730045409693,0.23836683654933172,0.436360158909699
2015-11-20,0.32548812518992787,0.2384730156117505,0.43603885919832164
2015-11-23,0.32763487854037737,0.23897918103849503,0.43338594042112766
2015-11-24,0.32592357029789637,0.24006628010568654,0.4340101495964171
2015-11-25,0.32578559534554197,0.2408148055266016,0.43339959912785647
2015-11-26,0.3342234313639342,0.23679142957537752,0.4289851390606883
2015-11-27,0.33412252806230525,0.23798675311906167,0.4278907188186331
2015-11-30,0.33551033293801935,0.23610118605231847,0.42838848100966226
2015-12-01,0.3370275178796877,0.23564309511221462,0.42732938700809764
2015-12-02,0.3366298518962486,0.23684894947550403,0.4265211986282474
2015-12-03,0.33745156644476315,0.2350595837675852,0.4274888497876516
2015-12-04,0.3370482496132834,0.23426421060261968,0.4286875397840969
2015-12-07,0.33780851607981344,0.23431281340075025,0.4278786705194363
2015-12-08,0.33922625407541757,0.23519212276474996,0.4255816231598325
2015-12-09,0.3385167168826139,0.23553044668522796,0.4259528364321582
2015-12-10,0.3341235688090965,0.2364876500092303,0.42938878118167323
2015-12-11,0.3335587293030871,0.23917542265063738,0.4272658480462755
2015-12-14,0.3338502006183846,0.23842850722507397,0.4277212921565415
2015-12-15,0.3349612825676293,0.23670172299747283,0.42833699443489787
2015-12-16,0.3343831290951952,0.23670517614525521,0.42891169475954954
2015-12-17,0.33406211346671444,0.23763092233144195,0.4283069642018435
2015-12-18,0.33418123521191107,0.23759303165801193,0.428225733130077
2015-12-21,0.33357976342688794,0.23751786007369177,0.42890237649942026
2015-12-22,0.3341833975603196,0.2374410700029715,0.42837553243670884
2015-12-23,0.3358606783102073,0.2409201817118006,0.4232191399779921
2015-12-24,0.33628532748722645,0.24081215415751137,0.42290251835526216
2015-12-25,0.3368773203664291,0.24061583926906618,0.42250684036450475
2015-12-28,0.3406842012186233,0.24098081612592212,0.41833498265545455
2015-12-29,0.33967661820559475,0.24217185622378923,0.4181515255706159
2015-12-30,0.3453885091757317,0.24210577919404455,0.4125057116302237
