date,CU,AL,ZN,NI
2014-05-14,0.0,0.0,0.0,0.0
2014-05-15,0.0,0.0,0.0,0.0
2014-05-16,0.0,0.0,0.0,0.0
2014-05-19,0.0,0.0,0.0,0.0
2014-05-20,0.0,0.0,0.0,0.0
2014-05-21,0.0,0.0,0.0,0.0
2014-05-22,0.0,0.0,0.0,0.0
2014-05-23,0.0,0.0,0.0,0.0
2014-05-26,0.0,0.0,0.0,0.0
2014-05-27,0.0,0.0,0.0,0.0
2014-05-28,0.0,0.0,0.0,0.0
2014-05-29,0.0,0.0,0.0,0.0
2014-05-30,0.0,0.0,0.0,0.0
2014-06-03,0.0,0.0,0.0,0.0
2014-06-04,0.0,0.0,0.0,0.0
2014-06-05,0.0,0.0,0.0,0.0
2014-06-06,0.0,0.0,0.0,0.0
2014-06-09,0.0,0.0,0.0,0.0
2014-06-10,0.0,0.0,0.0,0.0
2014-06-11,0.0,0.0,0.0,0.0
2014-06-12,0.0,0.0,0.0,0.0
2014-06-13,0.0,0.0,0.0,0.0
2014-06-16,0.0,0.0,0.0,0.0
2014-06-17,0.0,0.0,0.0,0.0
2014-06-18,0.0,0.0,0.0,0.0
2014-06-19,0.0,0.0,0.0,0.0
2014-06-20,0.0,0.0,0.0,0.0
2014-06-23,0.0,0.0,0.0,0.0
2014-06-24,0.0,0.0,0.0,0.0
2014-06-25,0.0,0.0,0.0,0.0
2014-06-26,0.0,0.0,0.0,0.0
2014-06-27,0.0,0.0,0.0,0.0
2014-06-30,0.0,0.0,0.0,0.0
2014-07-01,0.0,0.0,0.0,0.0
2014-07-02,0.0,0.0,0.0,0.0
2014-07-03,0.0,0.0,0.0,0.0
2014-07-04,0.0,0.0,0.0,0.0
2014-07-07,0.0,0.0,0.0,0.0
2014-07-08,0.0,0.0,0.0,0.0
2014-07-09,0.0,0.0,0.0,0.0
2014-07-10,0.0,0.0,0.0,0.0
2014-07-11,0.0,0.0,0.0,0.0
2014-07-14,0.0,0.0,0.0,0.0
2014-07-15,0.0,0.0,0.0,0.0
2014-07-16,0.0,0.0,0.0,0.0
2014-07-17,0.0,0.0,0.0,0.0
2014-07-18,0.0,0.0,0.0,0.0
2014-07-21,0.0,0.0,0.0,0.0
2014-07-22,0.0,0.0,0.0,0.0
2014-07-23,0.0,0.0,0.0,0.0
2014-07-24,0.0,0.0,0.0,0.0
2014-07-25,0.0,0.0,0.0,0.0
2014-07-28,0.0,0.0,0.0,0.0
2014-07-29,0.0,0.0,0.0,0.0
2014-07-30,0.0,0.0,0.0,0.0
2014-07-31,0.0,0.0,0.0,0.0
2014-08-01,0.0,0.0,0.0,0.0
2014-08-04,0.0,0.0,0.0,0.0
2014-08-05,0.0,0.0,0.0,0.0
2014-08-06,0.0,0.0,0.0,0.0
2014-08-07,0.0,0.0,0.0,0.0
2014-08-08,0.0,0.0,0.0,0.0
2014-08-11,0.0,0.0,0.0,0.0
2014-08-12,0.0,0.0,0.0,0.0
2014-08-13,0.0,0.0,0.0,0.0
2014-08-14,0.0,0.0,0.0,0.0
2014-08-15,0.0,0.0,0.0,0.0
2014-08-18,0.0,0.0,0.0,0.0
2014-08-19,0.0,0.0,0.0,0.0
2014-08-20,0.0,0.0,0.0,0.0
2014-08-21,0.0,0.0,0.0,0.0
2014-08-22,0.0,0.0,0.0,0.0
2014-08-25,0.0,0.0,0.0,0.0
2014-08-26,0.0,0.0,0.0,0.0
2014-08-27,0.0,0.0,0.0,0.0
2014-08-28,0.0,0.0,0.0,0.0
2014-08-29,0.0,0.0,0.0,0.0
2014-09-01,0.0,0.0,0.0,0.0
2014-09-02,0.0,0.0,0.0,0.0
2014-09-03,0.0,0.0,0.0,0.0
2014-09-04,0.0,0.0,0.0,0.0
2014-09-05,0.0,0.0,0.0,0.0
2014-09-09,0.0,0.0,0.0,0.0
2014-09-10,0.0,0.0,0.0,0.0
2014-09-11,0.0,0.0,0.0,0.0
2014-09-12,0.0,0.0,0.0,0.0
2014-09-15,0.0,0.0,0.0,0.0
2014-09-16,0.0,0.0,0.0,0.0
2014-09-17,0.0,0.0,0.0,0.0
2014-09-18,0.0,0.0,0.0,0.0
2014-09-19,0.0,0.0,0.0,0.0
2014-09-22,0.0,0.0,0.0,0.0
2014-09-23,0.0,0.0,0.0,0.0
2014-09-24,0.0,0.0,0.0,0.0
2014-09-25,0.0,0.0,0.0,0.0
2014-09-26,0.0,0.0,0.0,0.0
2014-09-29,0.0,0.0,0.0,0.0
2014-09-30,0.0,0.0,0.0,0.0
2014-10-08,0.0,0.0,0.0,0.0
2014-10-09,0.0,0.0,0.0,0.0
2014-10-10,0.0,0.0,0.0,0.0
2014-10-13,0.0,0.0,0.0,0.0
2014-10-14,0.0,0.0,0.0,0.0
2014-10-15,0.0,0.0,0.0,0.0
2014-10-16,0.0,0.0,0.0,0.0
2014-10-17,0.0,0.0,0.0,0.0
2014-10-20,0.0,0.0,0.0,0.0
2014-10-21,0.0,0.0,0.0,0.0
2014-10-22,0.0,0.0,0.0,0.0
2014-10-23,0.0,0.0,0.0,0.0
2014-10-24,0.0,0.0,0.0,0.0
2014-10-27,0.0,0.0,0.0,0.0
2014-10-28,0.0,0.0,0.0,0.0
2014-10-29,1.0,0.0,0.0,0.0
2014-10-30,1.0,0.0,0.0,0.0
2014-10-31,1.0,0.0,0.0,0.0
2014-11-03,1.0,0.0,0.0,0.0
2014-11-04,1.0,0.0,0.0,0.0
2014-11-05,1.0,0.0,0.0,0.0
2014-11-06,1.0,0.0,0.0,0.0
2014-11-07,1.0,0.0,0.0,0.0
2014-11-10,1.0,0.0,0.0,0.0
2014-11-11,1.0,0.0,0.0,0.0
2014-11-12,1.0,0.0,0.0,0.0
2014-11-13,1.0,0.0,0.0,0.0
2014-11-14,1.0,0.0,0.0,0.0
2014-11-17,1.0,0.0,0.0,0.0
2014-11-18,1.0,0.0,0.0,0.0
2014-11-19,1.0,0.0,0.0,0.0
2014-11-20,1.0,0.0,0.0,0.0
2014-11-21,1.0,0.0,0.0,0.0
2014-11-24,1.0,0.0,0.0,0.0
2014-11-25,1.0,0.0,0.0,0.0
2014-11-26,1.0,0.0,0.0,0.0
2014-11-27,1.0,0.0,0.0,0.0
2014-11-28,1.0,0.0,0.0,0.0
2014-12-01,1.0,0.0,0.0,0.0
2014-12-02,1.0,0.0,0.0,0.0
2014-12-03,0.002149719659102783,0.9978502803408973,0.0,0.0
2014-12-04,0.09123588661462198,0.908764113385378,0.0,0.0
2014-12-05,0.17343286345161174,0.8265671365483883,0.0,0.0
2014-12-08,0.18283924498823761,0.8171607550117624,0.0,0.0
2014-12-09,0.17898954939939152,0.8210104506006085,0.0,0.0
2014-12-10,0.1909214673691787,0.8090785326308214,0.0,0.0
2014-12-11,0.21662410694087006,0.7833758930591299,0.0,0.0
2014-12-12,0.21449207538867637,0.7855079246113236,0.0,0.0
2014-12-15,0.2206730991475587,0.7793269008524413,0.0,0.0
2014-12-16,0.22648284811002828,0.7735171518899717,0.0,0.0
2014-12-17,0.2327030866244701,0.76729691337553,0.0,0.0
2014-12-18,0.25247819585861725,0.7475218041413828,0.0,0.0
2014-12-19,0.2636825428617015,0.7363174571382984,0.0,0.0
2014-12-22,0.2890504492332762,0.7109495507667237,0.0,0.0
2014-12-23,0.30731710709551074,0.6926828929044893,0.0,0.0
2014-12-24,0.3110562049160864,0.6889437950839137,0.0,0.0
2014-12-25,0.31961331369818496,0.680386686301815,0.0,0.0
2014-12-26,0.32030856016141096,0.679691439838589,0.0,0.0
2014-12-29,0.31975075694153665,0.6802492430584635,0.0,0.0
2014-12-30,0.32293135894331754,0.6770686410566825,0.0,0.0
2014-12-31,0.32540654039364164,0.6745934596063584,0.0,0.0
2015-01-05,0.3252058936635432,0.6747941063364569,0.0,0.0
2015-01-06,0.331863929877798,0.6681360701222021,0.0,0.0
2015-01-07,0.31869122218776613,0.6813087778122339,0.0,0.0
2015-01-08,0.31810709702923806,0.681892902970762,0.0,0.0
2015-01-09,0.3181963981556307,0.6818036018443693,0.0,0.0
2015-01-12,0.001453259335411003,0.003061305226810799,0.9954854354377782,0.0
2015-01-13,0.08908730304783347,0.18767165449675124,0.7232410424554153,0.0
2015-01-14,0.11559593130240538,0.23266121355837624,0.6517428551392184,0.0
2015-01-15,0.14892436023074004,0.29977713814050644,0.5512985016287536,0.0
2015-01-16,0.18020719714848818,0.36228023885638166,0.45751256399513024,0.0
2015-01-19,0.1967434044891114,0.33635424576437056,0.466902349746518,0.0
2015-01-20,0.1989744049139689,0.33570777069110413,0.465317824394927,0.0
2015-01-21,0.20392872037361373,0.3440877051540791,0.45198357447230725,0.0
2015-01-22,0.20879378541360585,0.35226470533538456,0.4389415092510096,0.0
2015-01-23,0.2092245690030515,0.35112902500598914,0.43964640599095944,0.0
2015-01-26,0.2221375616032355,0.36230036673677857,0.41556207165998593,0.0
2015-01-27,0.22861683890594633,0.3684192739546813,0.4029638871393723,0.0
2015-01-28,0.22867953040077832,0.3683805571057392,0.40293991249348243,0.0
2015-01-29,0.23241115491059616,0.37207565378006624,0.3955131913093376,0.0
2015-01-30,0.2324680072166057,0.37192338733182256,0.39560860545157184,0.0
2015-02-02,0.24076414138507066,0.38397023512720985,0.3752656234877196,0.0
2015-02-03,0.2425174366090551,0.38572260848758577,0.3717599549033591,0.0
2015-02-04,0.24306008385862662,0.38556581658211825,0.37137409955925516,0.0
2015-02-05,0.2586354167355297,0.35695991295660334,0.384404670307867,0.0
2015-02-06,0.2587049544988638,0.3570558866413378,0.38423915885979837,0.0
2015-02-09,0.25980892769731956,0.3585795533603091,0.3816115189423714,0.0
2015-02-10,0.26663234443376566,0.3583723271980324,0.37499532836820193,0.0
2015-02-11,0.26798814472170746,0.35649357811311166,0.37551827716518094,0.0
2015-02-12,0.269097993129595,0.3539263275212889,0.3769756793491161,0.0
2015-02-13,0.26972757420144255,0.3529178998108479,0.3773545259877096,0.0
2015-02-16,0.2697214905705799,0.3533960790120257,0.3768824304173944,0.0
2015-02-17,0.266029139895778,0.35665475309052114,0.3773161070137009,0.0
2015-02-25,0.2657536711110331,0.3569727419947929,0.37727358689417406,0.0
2015-02-26,0.27388780767621324,0.36892618650900927,0.3571860058147775,0.0
2015-02-27,0.27257116885976934,0.3697443342576159,0.3576844968826148,0.0
2015-03-02,0.2647393537223572,0.37439092707948085,0.36086971919816196,0.0
2015-03-03,0.2643495596492529,0.374587576310162,0.361062864040585,0.0
2015-03-04,0.2635469495866116,0.3750947490159182,0.36135830139747016,0.0
2015-03-05,0.263892571936635,0.3785138132484125,0.35759361481495244,0.0
2015-03-06,0.2637775448499211,0.37856966628649513,0.3576527888635838,0.0
2015-03-09,0.2641535877122321,0.3795201805179967,0.3563262317697713,0.0
2015-03-10,0.26419563424061926,0.3800430016013177,0.35576136415806314,0.0
2015-03-11,0.26413101589309634,0.3800721432217979,0.3557968408851058,0.0
2015-03-12,0.26357065926853956,0.38039437605578263,0.3560349646756777,0.0
2015-03-13,0.2636307017871733,0.3804782489089377,0.35589104930388904,0.0
2015-03-16,0.2593405488739745,0.3827278973965189,0.35793155372950664,0.0
2015-03-17,0.2593384265859592,0.3827235838685226,0.3579379895455182,0.0
2015-03-18,0.2596139154521504,0.3832739318536303,0.3571121526942194,0.0
2015-03-19,0.25768367826537864,0.38562490536328514,0.3566914163713363,0.0
2015-03-20,0.25468705868219704,0.38723423932413387,0.35807870199366904,0.0
2015-03-23,0.25154967128063327,0.38902192633256133,0.35942840238680546,0.0
2015-03-24,0.25003821988411895,0.3901743711280353,0.35978740898784584,0.0
2015-03-25,0.24253763018260344,0.39943412713325926,0.35802824268413735,0.0
2015-03-26,0.24244438404425064,0.3994710626499822,0.3580845533057672,0.0
2015-03-27,0.2424535487011535,0.39931222331226146,0.35823422798658505,0.0
2015-03-30,0.24274239365348405,0.3991756159645044,0.3580819903820116,0.0
2015-03-31,0.2426127528506533,0.3979085641528735,0.3594786829964731,0.0
2015-04-01,0.2425163837622689,0.3979413775988215,0.3595422386389096,0.0
2015-04-02,0.24172760891129438,0.39805376218043304,0.36021862890827255,0.0
2015-04-03,0.24115755083842275,0.3983167236639008,0.3605257254976765,0.0
2015-04-07,0.24092792108292202,0.3984220277077343,0.36065005120934374,0.0
2015-04-08,0.24093502478219989,0.3984038340799072,0.360661141137893,0.0
2015-04-09,0.24057334262832344,0.3985248598729706,0.36090179749870605,0.0
2015-04-10,0.24122937086857196,0.39654036126730197,0.3622302678641261,0.0
2015-04-13,0.24173517742333436,0.39527503507710166,0.36298978749956406,0.0
2015-04-14,0.2416259457673275,0.395334418021668,0.36303963621100444,0.0
2015-04-15,0.2423917525049209,0.39317517333914415,0.36443307415593496,0.0
2015-04-16,0.23897273258035331,0.3924463223957861,0.36858094502386063,0.0
2015-04-17,0.23896543079279808,0.39239289440483843,0.3686416748023635,0.0
2015-04-20,0.2362553298507504,0.38854847232684975,0.3751961978223999,0.0
2015-04-21,0.23615165355783377,0.38841386416505963,0.37543448227710663,0.0
2015-04-22,0.23684963471726558,0.3861167871327995,0.3770335781499349,0.0
2015-04-23,0.23665114647959848,0.38619194096454745,0.377156912555854,0.0
2015-04-24,0.23675620223176774,0.38590649673176247,0.3773373010364696,0.0
2015-04-27,0.23689947720603158,0.3854697950406535,0.377630727753315,0.0
2015-04-28,0.2361338117697081,0.3844958631578315,0.37937032507246043,0.0
2015-04-29,0.23661638706447022,0.3832246410043167,0.3801589719312132,0.0
2015-04-30,0.23736837207544578,0.38278817030915907,0.3798434576153953,0.0
2015-05-04,0.23792997276696912,0.38212498495053954,0.37994504228249143,0.0
2015-05-05,0.2382548909337321,0.381494951325712,0.38025015774055604,0.0
2015-05-06,0.23919640000951917,0.3808440421755914,0.3799595578148895,0.0
2015-05-07,0.2402229905401724,0.38023641301434125,0.3795405964454864,0.0
2015-05-08,0.2412749360170146,0.3777567482113993,0.380968315771586,0.0
2015-05-11,0.24218735713942646,0.3764658343739478,0.38134680848662567,0.0
2015-05-12,0.2425324711913238,0.37623637889023137,0.38123114991844487,0.0
2015-05-13,0.24313595279887507,0.3759247134516439,0.380939333749481,0.0
2015-05-14,0.24419650004362184,0.37421866693480177,0.38158483302157636,0.0
2015-05-15,0.24433964232575153,0.3741366050685854,0.38152375260566307,0.0
2015-05-18,0.24534360675148068,0.37247951783688793,0.3821768754116315,0.0
2015-05-19,0.24580664603246816,0.37219982282246633,0.38199353114506546,0.0
2015-05-20,0.24629745279865065,0.371931066560935,0.3817714806404144,0.0
2015-05-21,0.24690953160504944,0.37073140148991035,0.3823590669050402,0.0
2015-05-22,0.24702213686489902,0.37065150903585353,0.3823263540992475,0.0
2015-05-25,0.2500639078360763,0.3689622313587185,0.3809738608052053,0.0
2015-05-26,0.24923282288817233,0.3691585175800454,0.3816086595317822,0.0
2015-05-27,0.24908003571215243,0.3692349471733869,0.38168501711446073,0.0
2015-05-28,0.2523502832226125,0.367549985465139,0.38009973131224845,0.0
2015-05-29,0.25233671208730574,0.36744360157719413,0.3802196863355002,0.0
2015-06-01,0.25634909527922645,0.365158462081804,0.3784924426389696,0.0
2015-06-02,0.2632171259824655,0.3616754816656751,0.3751073923518594,0.0
2015-06-03,0.26303053689412764,0.3622691349979302,0.3747003281079423,0.0
2015-06-04,0.2619013353755215,0.36472701835795557,0.37337164626652297,0.0
2015-06-05,0.26179263273067827,0.36513867783727477,0.373068689432047,0.0
2015-06-08,0.26374767122872234,0.36348093172378315,0.3727713970474945,0.0
2015-06-09,0.26507020867421366,0.3619316070479981,0.37299818427778836,0.0
2015-06-10,0.2641561981210817,0.36354266965521254,0.3723011322237058,0.0
2015-06-11,0.2645511718815617,0.3631960704279287,0.37225275769050975,0.0
2015-06-12,0.2636029989833741,0.3639547906202728,0.37244221039635317,0.0
2015-06-15,0.26180205793967054,0.3630651872283572,0.3751327548319724,0.0
2015-06-16,0.2615522406649217,0.36356904276807983,0.3748787165669984,0.0
2015-06-17,0.2650049089600656,0.36216815984143014,0.37282693119850424,0.0
2015-06-18,0.2679488732972006,0.3624380138607454,0.369613112842054,0.0
2015-06-19,0.26675945360259096,0.3668777570279274,0.3663627893694817,0.0
2015-06-23,0.2670130443170189,0.3710451000346949,0.3619418556482863,0.0
2015-06-24,0.2690383624650941,0.3764495317361485,0.3545121057987574,0.0
2015-06-25,0.26961203597213673,0.37786567684195216,0.35252228718591117,0.0
2015-06-26,0.2697894467249793,0.38137421943370403,0.3488363338413167,0.0
2015-06-29,0.2700489570480412,0.38328807639357004,0.3466629665583887,0.0
2015-06-30,0.26944275942616197,0.38424930330809054,0.34630793726574743,0.0
2015-07-01,0.27176265459595667,0.38711850538046566,0.34111884002357756,0.0
2015-07-02,0.27264973677838555,0.3881314763973416,0.33921878682427287,0.0
2015-07-03,0.2729651334065277,0.39032854283703144,0.3367063237564408,0.0
2015-07-06,0.28980867946163774,0.38240600267398117,0.3277853178643812,0.0
2015-07-07,0.29139433079882576,0.3818403462167512,0.3267653229844231,0.0
2015-07-08,0.27938465514754984,0.38380652708415663,0.33680881776829347,0.0
2015-07-09,0.2680975474128037,0.3906178586151097,0.3412845939720866,0.0
2015-07-10,0.2752859285585956,0.3910335897319672,0.3336804817094372,0.0
2015-07-13,0.2567777322256268,0.4084583444604499,0.3347639233139233,0.0
2015-07-14,0.25610393096289324,0.40546548935822785,0.33843057967887885,0.0
2015-07-15,0.25460017538752716,0.4016184832505055,0.3437813413619674,0.0
2015-07-16,0.24926978268941058,0.4115699980061966,0.3391602193043928,0.0
2015-07-17,0.2514081057124101,0.4163304211497264,0.3322614731378635,0.0
2015-07-20,0.2513258304115691,0.41495048125716383,0.33372368833126703,0.0
2015-07-21,0.25077979109351917,0.4140435778392743,0.33517663106720647,0.0
2015-07-22,0.25171871500801146,0.413343475211045,0.3349378097809436,0.0
2015-07-23,0.24885411910031147,0.41305938852289525,0.3380864923767932,0.0
2015-07-24,0.25102141080393653,0.4174540157396498,0.3315245734564136,0.0
2015-07-27,0.2511105323121518,0.4173471532071842,0.33154231448066396,0.0
2015-07-28,0.2513036419739428,0.41832461771498614,0.3303717403110711,0.0
2015-07-29,0.2538729336446198,0.42231882809961646,0.32380823825576366,0.0
2015-07-30,0.25402415848595555,0.42250703288967184,0.32346880862437266,0.0
2015-07-31,0.25401014437710623,0.42215101969456476,0.3238388359283292,0.0
2015-08-03,0.2558917983578132,0.42145366667728246,0.3226545349649044,0.0
2015-08-04,0.2473498326274414,0.4380493524657409,0.3146008149068177,0.0
2015-08-05,0.2508660616901292,0.4348797167956528,0.31425422151421795,0.0
2015-08-06,0.25293174774248717,0.43515037657583133,0.3119178756816815,0.0
2015-08-07,0.25023262444507827,0.4380635410767237,0.311703834478198,0.0
2015-08-10,0.2511486081197176,0.4370665757871809,0.3117848160931015,0.0
2015-08-11,0.25178091610726705,0.44106482767977356,0.3071542562129594,0.0
2015-08-12,0.25260762503785616,0.4446746232555042,0.3027177517066396,0.0
2015-08-13,0.2534303490309466,0.442544907242325,0.3040247437267285,0.0
2015-08-14,0.2599336302473727,0.4428651798058058,0.29720118994682143,0.0
2015-08-17,0.2599611051379968,0.4427752819620947,0.29726361289990855,0.0
2015-08-18,0.25820426054685497,0.4395191153731599,0.3022766240799852,0.0
2015-08-19,0.2593559200002406,0.43961658207050963,0.3010274979292498,0.0
2015-08-20,0.26377137607874374,0.4394369399140007,0.2967916840072556,0.0
2015-08-21,0.2642485466679819,0.43954720150296167,0.2962042518290565,0.0
2015-08-24,0.26589992703811977,0.4416332953660873,0.292466777595793,0.0
2015-08-25,0.2683202570501279,0.44337745111939264,0.28830229183047934,0.0
2015-08-26,0.27053715259955163,0.4470283630618981,0.2824344843385504,0.0
2015-08-27,0.2724783055705316,0.4497747071709704,0.277746987258498,0.0
2015-08-28,0.2726469334931876,0.4495339787096286,0.27781908779718384,0.0
2015-08-31,0.2726400456661185,0.44954139407280547,0.27781856026107604,0.0
2015-09-01,0.2731150054316023,0.44924290008717327,0.27764209448122446,0.0
2015-09-02,0.27311082245461055,0.44920835240366147,0.27768082514172804,0.0
2015-09-07,0.27517608098945506,0.447927113191314,0.276896805819231,0.0
2015-09-08,0.275182172989158,0.4479256723369875,0.2768921546738546,0.0
2015-09-09,0.2751865345639193,0.44771230028745945,0.2771011651486213,0.0
2015-09-10,0.27696777459807936,0.44624332718133247,0.2767888982205882,0.0
2015-09-11,0.2794002799362345,0.4447295585162253,0.2758701615475402,0.0
2015-09-14,0.28096924437046894,0.44371532405721054,0.2753154315723206,0.0
2015-09-15,0.2817949487848973,0.44310239681956987,0.27510265439553283,0.0
2015-09-16,0.2880524658686447,0.4376031811636924,0.27434435296766296,0.0
2015-09-17,0.28805623877403325,0.4376013544210546,0.2743424068049122,0.0
2015-09-18,0.285928874082681,0.43890774951330447,0.27516337640401456,0.0
2015-09-21,0.2858755754794895,0.43913554311072045,0.27498888140979016,0.0
2015-09-22,0.2847818222413134,0.44184678561988017,0.2733713921388065,0.0
2015-09-23,0.2888497723598891,0.4474654266136937,0.2636848010264173,0.0
2015-09-24,0.28337512833516937,0.452098221049491,0.2645266506153396,0.0
2015-09-25,0.2845318880159788,0.4526606956935588,0.26280741629046245,0.0
2015-09-28,0.28439010788319485,0.45312182584476085,0.26248806627204435,0.0
2015-09-29,0.28525670001369163,0.4538417599392274,0.260901540047081,0.0
2015-09-30,0.28040149736510234,0.45793493525173,0.2616635673831676,0.0
2015-10-08,0.28036613213929334,0.4621761158193878,0.25745775204131893,0.0
2015-10-09,0.27049832619000225,0.47519033497386004,0.2543113388361377,0.0
2015-10-12,0.27646992320968905,0.46695700758372893,0.25657306920658207,0.0
2015-10-13,0.28038925305848394,0.4868041636834539,0.23280658325806225,0.0
2015-10-14,0.28262190105598173,0.48681651263382564,0.23056158631019266,0.0
2015-10-15,0.28377197348334865,0.48381227425379186,0.23241575226285946,0.0
2015-10-16,0.2863086521204993,0.4830600449556049,0.23063130292389575,0.0
2015-10-19,0.28678850540168477,0.48201181377259344,0.23119968082572184,0.0
2015-10-20,0.2854056976281941,0.48439347051870013,0.23020083185310575,0.0
2015-10-21,0.28613057832715516,0.48318175436176986,0.2306876673110751,0.0
2015-10-22,0.2863390034973855,0.48268292462749673,0.23097807187511782,0.0
2015-10-23,0.290100734336032,0.4757496393198657,0.23414962634410225,0.0
2015-10-26,0.2885825222992049,0.477087186548407,0.2343302911523881,0.0
2015-10-27,0.2907202614578635,0.47332746228035,0.23595227626178655,0.0
2015-10-28,0.29113589237451104,0.47166132722115495,0.23720278040433404,0.0
2015-10-29,0.291139540082247,0.4714996210311095,0.2373608388866435,0.0
2015-10-30,0.29752028738754593,0.4591436858450191,0.243336026767435,0.0
2015-11-02,0.29805616508617816,0.45827682794385083,0.243667006969971,0.0
2015-11-03,0.2987916986838584,0.45930342850113753,0.24190487281500406,0.0
2015-11-04,0.29820263686625004,0.4604156470421609,0.24138171609158898,0.0
2015-11-05,0.2978436718718407,0.46118163316203237,0.24097469496612692,0.0
2015-11-06,0.299733123150006,0.45764962563153555,0.24261725121845848,0.0
2015-11-09,0.29876211825383914,0.4581550694714802,0.24308281227468068,0.0
2015-11-10,0.2980707297091213,0.45942964738294384,0.24249962290793498,0.0
2015-11-11,0.2978227056963087,0.4596289625124051,0.24254833179128618,0.0
2015-11-12,0.30575559648587985,0.4484753073467764,0.24576909616734388,0.0
2015-11-13,0.30869726038513917,0.4460242585455521,0.24527848106930875,0.0
2015-11-16,0.3083989505164095,0.44621113835583054,0.24538991112776007,0.0
2015-11-17,0.30913671272046467,0.44470609482693657,0.24615719245259868,0.0
2015-11-18,0.30851340594787235,0.44511565164949635,0.24637094240263124,0.0
2015-11-19,0.30622343327047585,0.4476422113189569,0.24613435541056727,0.0
2015-11-20,0.3065401412885704,0.44845123881189247,0.24500861989953723,0.0
