date,TA,RU,V
2014-05-06,0.0,0.0,0.0
2014-05-07,0.0,0.0,0.0
2014-05-08,0.0,0.0,0.0
2014-05-09,0.0,0.0,0.0
2014-05-12,0.0,0.0,0.0
2014-05-13,0.0,0.0,0.0
2014-05-14,0.0,0.0,0.0
2014-05-15,0.0,0.0,0.0
2014-05-16,0.0,0.0,0.0
2014-05-19,0.0,0.0,0.0
2014-05-20,0.0,0.0,0.0
2014-05-21,0.0,0.0,0.0
2014-05-22,0.0,0.0,0.0
2014-05-23,0.0,0.0,0.0
2014-05-26,0.0,0.0,0.0
2014-05-27,0.0,0.0,0.0
2014-05-28,0.0,0.0,0.0
2014-05-29,0.0,0.0,0.0
2014-05-30,0.0,0.0,0.0
2014-06-03,0.0,0.0,0.0
2014-06-04,0.0,0.0,0.0
2014-06-05,0.0,0.0,0.0
2014-06-06,0.0,0.0,0.0
2014-06-09,0.0,0.0,0.0
2014-06-10,0.0,0.0,0.0
2014-06-11,0.0,0.0,0.0
2014-06-12,0.0,0.0,0.0
2014-06-13,0.0,0.0,0.0
2014-06-16,0.0,0.0,0.0
2014-06-17,0.0,0.0,0.0
2014-06-18,0.0,0.0,0.0
2014-06-19,0.0,0.0,0.0
2014-06-20,0.0,0.0,0.0
2014-06-23,0.0,0.0,0.0
2014-06-24,0.0,0.0,0.0
2014-06-25,0.0,0.0,0.0
2014-06-26,0.0,0.0,0.0
2014-06-27,0.0,0.0,0.0
2014-06-30,0.0,0.0,0.0
2014-07-01,0.0,0.0,0.0
2014-07-02,0.0,0.0,0.0
2014-07-03,0.0,0.0,0.0
2014-07-04,0.0,0.0,0.0
2014-07-07,0.0,0.0,0.0
2014-07-08,0.0,0.0,0.0
2014-07-09,0.0,0.0,0.0
2014-07-10,0.0,0.0,0.0
2014-07-11,0.0,0.0,0.0
2014-07-14,0.0,0.0,0.0
2014-07-15,0.0,0.0,0.0
2014-07-16,0.0,0.0,0.0
2014-07-17,0.0,0.0,0.0
2014-07-18,0.0,0.0,0.0
2014-07-21,0.0,0.0,0.0
2014-07-22,0.0,0.0,0.0
2014-07-23,0.0,0.0,0.0
2014-07-24,0.0,0.0,0.0
2014-07-25,0.0,0.0,0.0
2014-07-28,0.0,0.0,0.0
2014-07-29,0.0,0.0,0.0
2014-07-30,0.0,0.0,0.0
2014-07-31,0.0,0.0,0.0
2014-08-01,0.0,0.0,0.0
2014-08-04,0.0,0.0,0.0
2014-08-05,0.0,0.0,0.0
2014-08-06,0.0,0.0,0.0
2014-08-07,0.0,0.0,0.0
2014-08-08,0.0,0.0,0.0
2014-08-11,0.0,0.0,0.0
2014-08-12,0.0,0.0,0.0
2014-08-13,0.0,0.0,0.0
2014-08-14,0.0,0.0,0.0
2014-08-15,0.0,0.0,0.0
2014-08-18,0.0,0.0,0.0
2014-08-19,0.0,0.0,0.0
2014-08-20,0.0,0.0,0.0
2014-08-21,0.0,0.0,0.0
2014-08-22,0.0,0.0,0.0
2014-08-25,0.0,0.0,0.0
2014-08-26,0.0,0.0,0.0
2014-08-27,0.0,0.0,0.0
2014-08-28,0.0,0.0,0.0
2014-08-29,0.0,0.0,0.0
2014-09-01,0.0,0.0,0.0
2014-09-02,0.0,0.0,0.0
2014-09-03,0.0,0.0,0.0
2014-09-04,0.0,0.0,0.0
2014-09-05,0.0,0.0,0.0
2014-09-09,0.0,0.0,0.0
2014-09-10,0.0,0.0,0.0
2014-09-11,0.0,0.0,0.0
2014-09-12,0.0,0.0,0.0
2014-09-15,0.0,0.0,0.0
2014-09-16,0.0,0.0,0.0
2014-09-17,0.0,0.0,0.0
2014-09-18,0.0,0.0,0.0
2014-09-19,0.0,0.0,0.0
2014-09-22,0.0,0.0,0.0
2014-09-23,0.0,0.0,0.0
2014-09-24,0.0,0.0,0.0
2014-09-25,0.0,0.0,0.0
2014-09-26,0.0,0.0,0.0
2014-09-29,0.0,0.0,0.0
2014-09-30,0.0,0.0,0.0
2014-10-08,0.0,0.0,0.0
2014-10-09,0.0,0.0,0.0
2014-10-10,0.0,0.0,0.0
2014-10-13,0.0,0.0,0.0
2014-10-14,0.0,0.0,0.0
2014-10-15,0.0,0.0,0.0
2014-10-16,0.0,0.0,0.0
2014-10-17,0.0,0.0,0.0
2014-10-20,0.0,0.0,0.0
2014-10-21,0.0,0.0,0.0
2014-10-22,0.0,0.0,0.0
2014-10-23,0.0,0.0,0.0
2014-10-24,0.0,0.0,0.0
2014-10-27,0.0,0.0,0.0
2014-10-28,0.0,0.0,0.0
2014-10-29,0.0,0.0,0.0
2014-10-30,0.0,0.0,0.0
2014-10-31,0.0,0.0,0.0
2014-11-03,0.0,0.0,0.0
2014-11-04,0.0,0.0,0.0
2014-11-05,0.0,0.0,1.0
2014-11-06,0.0,0.0,1.0
2014-11-07,0.0,0.0,1.0
2014-11-10,0.0,0.0,1.0
2014-11-11,0.0,0.0,1.0
2014-11-12,0.0,0.0,1.0
2014-11-13,0.9967008681822273,0.0,0.003299131817772758
2014-11-14,0.7188478587008668,0.0,0.28115214129913324
2014-11-17,0.6694922649597095,0.0,0.3305077350402906
2014-11-18,0.6511771267616681,0.0,0.34882287323833194
2014-11-19,0.5741825575720451,0.0,0.42581744242795494
2014-11-20,0.5845520713154517,0.0,0.41544792868454833
2014-11-21,0.45495185210357103,0.0,0.545048147896429
2014-11-24,0.44672773114513875,0.0,0.5532722688548612
2014-11-25,0.44686804208318526,0.0,0.5531319579168148
2014-11-26,0.4340402541193134,0.0,0.5659597458806865
2014-11-27,0.36881618835858615,0.0,0.6311838116414139
2014-11-28,0.36881618835858615,0.0,0.6311838116414139
2014-12-01,0.3222414770804415,0.0,0.6777585229195585
2014-12-02,0.31471692103208976,0.0,0.6852830789679103
2014-12-03,0.3126182184818224,0.0,0.6873817815181776
2014-12-04,0.30212905838245246,0.0,0.6978709416175476
2014-12-05,0.295121799097576,0.0,0.704878200902424
2014-12-08,0.2981012685662135,0.0,0.7018987314337866
2014-12-09,0.29485884990168254,0.0,0.7051411500983175
2014-12-10,0.28831511077741745,0.0,0.7116848892225826
2014-12-11,0.2895096755129874,0.0,0.7104903244870125
2014-12-12,0.29178815105878325,0.0,0.7082118489412168
2014-12-15,0.29161869380048294,0.0,0.708381306199517
2014-12-16,0.2999975289333508,0.0,0.7000024710666493
2014-12-17,0.30002814680286805,0.0,0.699971853197132
2014-12-18,0.28932725249927665,0.0,0.7106727475007234
2014-12-19,0.2847992261097014,0.0,0.7152007738902987
2014-12-22,0.2819063999035691,0.0,0.718093600096431
2014-12-23,0.29786628096939644,0.0,0.7021337190306036
2014-12-24,0.29789376530881706,0.0,0.702106234691183
2014-12-25,0.2979543429364886,0.0,0.7020456570635114
2014-12-26,0.29594945845460413,0.0,0.7040505415453958
2014-12-29,0.29766162405977475,0.0,0.7023383759402253
2014-12-30,0.29738086985477924,0.0,0.7026191301452208
2014-12-31,0.310060762697807,0.0,0.6899392373021931
2015-01-05,0.3212184349451533,0.0,0.6787815650548468
2015-01-06,0.32510122979932415,0.0,0.6748987702006758
2015-01-07,0.3271412660947184,0.0,0.6728587339052817
2015-01-08,0.32804551230644446,0.0,0.6719544876935555
2015-01-09,0.32871246170530016,0.0,0.6712875382946999
2015-01-12,0.3308633479309514,0.0,0.6691366520690487
2015-01-13,0.35060247135780226,0.0,0.6493975286421978
2015-01-14,0.3540960819687246,0.0,0.6459039180312754
2015-01-15,0.3499747899620438,0.0,0.6500252100379562
2015-01-16,0.34980657077120575,0.0,0.6501934292287942
2015-01-19,0.3441589225593203,0.0,0.6558410774406798
2015-01-20,0.3439027157902184,0.0,0.6560972842097816
2015-01-21,0.34220382743297223,0.0,0.6577961725670278
2015-01-22,0.3421923044619036,0.0,0.6578076955380965
2015-01-23,0.34111310391992,0.0,0.65888689608008
2015-01-26,0.33699951904740494,0.0,0.6630004809525951
2015-01-27,0.33699951904740494,0.0,0.6630004809525951
2015-01-28,0.3369976397636194,0.0,0.6630023602363807
2015-01-29,0.0008182515427853527,0.997571742517219,0.0016100059399956161
2015-01-30,0.006098240264748754,0.9818641864620427,0.012037573273208669
2015-02-02,0.07250138610541709,0.7840655747357497,0.14343303915883326
2015-02-03,0.09779221508254234,0.7066286141330106,0.19557917078444714
2015-02-04,0.14134200481143408,0.5728400898241837,0.28581790536438223
2015-02-05,0.13901168208949485,0.5688509197600937,0.29213739815041156
2015-02-06,0.14681019700002645,0.5444539881765845,0.30873581482338897
2015-02-09,0.15316733663097323,0.5247265322967442,0.3221061310722826
2015-02-10,0.16688362460008674,0.4812496356401113,0.35186673975980204
2015-02-11,0.16716346652513056,0.48033049962145624,0.3525060338534132
2015-02-12,0.16903079353189646,0.47323092723424526,0.35773827923385826
2015-02-13,0.17051561821992348,0.4686114572544092,0.3608729245256674
2015-02-16,0.17048785362019392,0.4684562702778814,0.36105587610192463
2015-02-17,0.1759094472815615,0.44912380567299764,0.3749667470454408
2015-02-25,0.17567560152646214,0.4443862618886532,0.3799381365848846
2015-02-26,0.18122077163586944,0.4234730797621348,0.39530614860199575
2015-02-27,0.18153596316287524,0.4211894672196146,0.3972745696175102
2015-03-02,0.18537792797993102,0.40624190821818484,0.4083801638018841
2015-03-03,0.18583197838683785,0.4047739070357368,0.4093941145774253
2015-03-04,0.20965203846346653,0.3270110890206958,0.4633368725158376
2015-03-05,0.21024333615450455,0.3184842451180471,0.4712724187274483
2015-03-06,0.21006639659751492,0.31852142888592355,0.47141217451656153
2015-03-09,0.2051300923255845,0.31999114286484776,0.47487876480956775
2015-03-10,0.20540708277373168,0.31869482099476537,0.4758980962315029
2015-03-11,0.20446457162470938,0.31869326308569346,0.4768421652895972
2015-03-12,0.20617209952591584,0.312785111610508,0.4810427888635762
2015-03-13,0.2076763311731137,0.3077585814963251,0.4845650873305612
2015-03-16,0.20715457238679974,0.3068759251438754,0.4859695024693249
2015-03-17,0.20676123735460375,0.30548912412680423,0.48774963851859204
2015-03-18,0.20604842407409726,0.3051608693094055,0.48879070661649726
2015-03-19,0.20596463582844646,0.30485676081935675,0.48917860335219676
2015-03-20,0.20519184802700777,0.3050358011814409,0.48977235079155135
2015-03-23,0.20451520896972583,0.3047405001776851,0.49074429085258914
2015-03-24,0.210470926509654,0.31371132614933256,0.47581774734101345
2015-03-25,0.2204578939239421,0.31156277220911865,0.4679793338669393
2015-03-26,0.22029509148165038,0.3155346493848936,0.464170259133456
2015-03-27,0.2177073880405797,0.3164246468052374,0.46586796515418283
2015-03-30,0.21774463741339678,0.3167045846623179,0.4655507779242853
2015-03-31,0.21602536397953423,0.3169016049347728,0.4670730310856929
2015-04-01,0.2184922422380368,0.31898170032185774,0.46252605744010544
2015-04-02,0.2194461365469815,0.31865668806778663,0.46189717538523184
2015-04-03,0.22187013253115292,0.32117771894933206,0.456952148519515
2015-04-07,0.22279270339517585,0.32041617187412663,0.45679112473069755
2015-04-08,0.21584559426498257,0.3243636909559659,0.45979071477905153
2015-04-09,0.2194869361879584,0.3292041781091533,0.45130888570288824
2015-04-10,0.22008995009841126,0.33297616647206574,0.44693388342952306
2015-04-13,0.22295447851903097,0.3307496996536323,0.44629582182733674
2015-04-14,0.22206178823761683,0.3310218695803083,0.446916342182075
2015-04-15,0.22488962671111684,0.3257879951328006,0.4493223781560826
2015-04-16,0.21863451735725606,0.33079191144345244,0.4505735711992915
2015-04-17,0.21879913988701633,0.3310058684809388,0.45019499163204474
2015-04-20,0.21894868521756744,0.3312321051199032,0.44981920966252925
2015-04-21,0.21894868521756744,0.3312321051199032,0.44981920966252925
2015-04-22,0.21922636107550456,0.33165218144451825,0.4491214574799772
2015-04-23,0.21950176270180893,0.33206881724364895,0.44842942005454206
2015-04-24,0.21965387274611373,0.3322989338581191,0.44804719339576715
2015-04-27,0.21979536867899999,0.3325129931280766,0.44769163819292346
2015-04-28,0.22071953093730462,0.3339110933723709,0.44536937569032453
2015-04-29,0.2223397147489038,0.3363621557939786,0.44129812945711766
2015-04-30,0.22244970698843114,0.33652855533645265,0.4410217376751162
2015-05-04,0.22247909505173477,0.3365730144756513,0.44094789047261396
2015-05-05,0.2230074151065564,0.3373722728213305,0.4396203120721131
2015-05-06,0.22332709754631874,0.3378558979565403,0.43881700449714095
2015-05-07,0.2187282581425706,0.3308986364626054,0.45037310539482406
2015-05-08,0.2193637668674389,0.33186005302718086,0.44877618010538034
2015-05-11,0.2196217730198445,0.3322503724342615,0.4481278545458941
2015-05-12,0.21979344814064547,0.3325100876803389,0.4476964641790156
2015-05-13,0.2197421649860218,0.33243233665965444,0.44782549835432367
2015-05-14,0.22172426222442998,0.33466380648686916,0.44361193128870086
2015-05-15,0.22247860086545418,0.3353226684206648,0.442198730713881
2015-05-18,0.2218712943768173,0.3339643056285783,0.44416439999460433
2015-05-19,0.2226319489480795,0.3337178601245036,0.4436501909274169
2015-05-20,0.2225134216505989,0.33353916013358126,0.4439474182158198
2015-05-21,0.2291542074188099,0.337143761547611,0.4337020310335791
2015-05-22,0.22966280683603507,0.33709563773166396,0.433241555432301
2015-05-25,0.2307330515616317,0.33866739855839373,0.4305995498799747
2015-05-26,0.23171728921785278,0.3391350333079388,0.42914767747420846
2015-05-27,0.2361848865453766,0.33731193017238814,0.4265031832822352
2015-05-28,0.2379848512712504,0.33988330978879205,0.4221318389399575
2015-05-29,0.2451791254761135,0.33418916824307676,0.42063170628080976
2015-06-01,0.24731946689505116,0.33321647979149094,0.4194640533134579
2015-06-02,0.25033241480774027,0.32718222531084984,0.42248535988140984
2015-06-03,0.2536660519309959,0.32383282466114544,0.4225011234078588
2015-06-04,0.2552914951276422,0.323052235145709,0.42165626972664877
2015-06-05,0.2573421511864546,0.3166282278512642,0.42602962096228125
2015-06-08,0.25871840198816065,0.3152991218371001,0.4259824761747392
2015-06-09,0.26388409265897445,0.3115469521128964,0.4245689552281292
2015-06-10,0.264110266646751,0.31069562309947424,0.42519411025377485
2015-06-11,0.26425580024537443,0.310046212902896,0.4256979868517296
2015-06-12,0.2648848043526508,0.30883901123735397,0.4262761844099953
2015-06-15,0.2643459694538279,0.30726554595726463,0.4283884845889075
2015-06-16,0.2679430641233478,0.29805316155296097,0.43400377432369114
2015-06-17,0.27287018397473156,0.29617006101872784,0.43095975500654066
2015-06-18,0.2758759421529138,0.29433714727970334,0.4297869105673829
2015-06-19,0.2779355061936935,0.29417144016657515,0.42789305363973146
2015-06-23,0.2782175088225219,0.28983480180763327,0.4319476893698448
2015-06-24,0.2784732764228006,0.289774551586795,0.43175217199040433
2015-06-25,0.2798144733903829,0.28954521140844197,0.4306403152011751
2015-06-26,0.2817370638997335,0.2889154704992814,0.4293474656009851
2015-06-29,0.28386656469040383,0.28309554043555707,0.43303789487403915
2015-06-30,0.2840464218203012,0.2828723815449925,0.4330811966347063
2015-07-01,0.2821543863681116,0.2806552100040779,0.4371904036278105
2015-07-02,0.28463735968152415,0.2750914053435195,0.44027123497495635
2015-07-03,0.28611720953578396,0.27148544728379226,0.44239734318042373
2015-07-06,0.2871851640764047,0.26779462654985614,0.4450202093737392
2015-07-07,0.2846778623691099,0.2682925662795928,0.44702957135129734
2015-07-08,0.28653492347828186,0.2672678368620293,0.4461972396596888
2015-07-09,0.29046300964287464,0.28970154290555494,0.41983544745157053
2015-07-10,0.29393308795065143,0.2676411446637334,0.4384257673856151
2015-07-13,0.30580231526258134,0.25622249314734014,0.43797519159007847
2015-07-14,0.3087859821590126,0.2547726235189681,0.43644139432201934
2015-07-15,0.30917290878613657,0.2544399413531729,0.43638714986069055
2015-07-16,0.31186040412277916,0.2535826864926291,0.43455690938459174
2015-07-17,0.31266055366309986,0.25387470317044586,0.4334647431664543
2015-07-20,0.3220226700192195,0.23499881300243672,0.44297851697834373
2015-07-21,0.3222298864810886,0.23454812903729977,0.4432219844816116
2015-07-22,0.3231172077396401,0.2341766893315721,0.44270610292878776
2015-07-23,0.3257503556917412,0.2328453523189322,0.4414042919893266
2015-07-24,0.32601118189948136,0.23223109654297155,0.4417577215575471
2015-07-27,0.3264351252379002,0.2325352297308128,0.44102964503128705
2015-07-28,0.3272691992182821,0.23071140308404703,0.44201939769767085
2015-07-29,0.33071266104176505,0.23036093880614184,0.4389264001520931
2015-07-30,0.3331591713626664,0.2303147344529268,0.43652609418440685
2015-07-31,0.3360283902953035,0.2305831200169143,0.4333884896877822
2015-08-03,0.33771672466923597,0.23202042819365928,0.4302628471371048
2015-08-04,0.34301178067469446,0.2305392065023526,0.426449012822953
2015-08-05,0.3435571222572816,0.23197106183211014,0.4244718159106083
2015-08-06,0.34711861657764237,0.23520712383962133,0.41767425958273635
2015-08-07,0.33679040843686253,0.24011984895174032,0.4230897426113971
2015-08-10,0.33405015723324594,0.24127758991447945,0.4246722528522746
2015-08-11,0.33455895768927424,0.24127452387835183,0.42416651843237396
2015-08-12,0.3334030776221474,0.24196252576579758,0.4246343966120551
2015-08-13,0.33252017827793695,0.24246268337968052,0.4250171383423826
2015-08-14,0.3340890320407452,0.24501590878130766,0.42089505917794723
2015-08-17,0.33533105675626085,0.24488794961604532,0.4197809936276939
2015-08-18,0.3362978073823293,0.24537592339608535,0.4183262692215854
2015-08-19,0.33873183820497554,0.24611142698199082,0.41515673481303356
2015-08-20,0.33943836640305913,0.2465418281353704,0.4140198054615705
2015-08-21,0.34019423023466067,0.24705883243630003,0.4127469373290394
2015-08-24,0.336957987931604,0.2552046264531469,0.4078373856152492
2015-08-25,0.3384109574361504,0.2566054823492314,0.4049835602146182
2015-08-26,0.33171376686002835,0.2516297055864859,0.4166565275534857
2015-08-27,0.337077067282064,0.24967883370333305,0.4132440990146029
2015-08-28,0.3360633419610998,0.2502327880798683,0.4137038699590318
2015-08-31,0.3307163594300611,0.2523129314851612,0.4169707090847777
2015-09-01,0.3297001278891331,0.25354504752683277,0.41675482458403407
2015-09-02,0.3285183380737981,0.25478292573597566,0.41669873619022624
2015-09-07,0.3260838569895586,0.2559201277635724,0.41799601524686897
2015-09-08,0.3269687607031332,0.2558565998653642,0.4171746394315027
2015-09-09,0.32799681147386156,0.2555752598934827,0.4164279286326557
2015-09-10,0.32810221610145096,0.25559846229481703,0.416299321603732
2015-09-11,0.3291104174228983,0.2552380769120791,0.4156515056650225
2015-09-14,0.3283194755866636,0.25564479390559414,0.4160357305077422
2015-09-15,0.3263700305288646,0.2540461800400544,0.41958378943108104
2015-09-16,0.32313868454375,0.2543459294864371,0.4225153859698129
2015-09-17,0.3239034387533645,0.2528665201580415,0.42323004108859397
2015-09-18,0.32593197369142957,0.25204572848778506,0.42202229782078543
2015-09-21,0.32645051857773044,0.2521709501417363,0.4213785312805333
2015-09-22,0.33003190498101725,0.25101867729388494,0.4189494177250978
2015-09-23,0.3292559029319574,0.2500730218890591,0.42067107517898356
2015-09-24,0.3282756059674015,0.24976503993140212,0.42195935410119634
2015-09-25,0.3268149656083983,0.24921241156869323,0.42397262282290843
2015-09-28,0.326264145106862,0.24938301527565068,0.4243528396174872
2015-09-29,0.336677196931847,0.24507647042721686,0.41824633264093614
2015-09-30,0.33264546998835454,0.24406008330197806,0.4232944467096675
2015-10-08,0.3363418525484704,0.2401861034635146,0.4234720439880151
2015-10-09,0.3289875920024601,0.2425859610092517,0.4284264469882883
2015-10-12,0.33072767615408877,0.2414530024257603,0.427819321420151
2015-10-13,0.32993933350885823,0.23992185996288296,0.43013880652825887
2015-10-14,0.3426266390892277,0.2345627941484523,0.42281056676231993
2015-10-15,0.34146989278683026,0.23483417576644153,0.4236959314467283
2015-10-16,0.34137006846078527,0.23470506676763997,0.42392486477157476
2015-10-19,0.3411947873462385,0.23476630366121515,0.42403890899254637
2015-10-20,0.3410802645427522,0.23443334172476554,0.4244863937324823
2015-10-21,0.34245116244644275,0.2339545910393666,0.4235942465141906
2015-10-22,0.3424365809038977,0.2338812036031258,0.4236822154929764
2015-10-23,0.34305269823047785,0.23291227075456708,0.42403503101495504
2015-10-26,0.3423693037338811,0.23218669577074919,0.42544400049536973
2015-10-27,0.3409537545367097,0.23118302731290616,0.42786321815038425
2015-10-28,0.34157013214316817,0.2296709298038497,0.42875893805298215
2015-10-29,0.3417472408153984,0.22926056559953548,0.4289921935850662
2015-10-30,0.341233683908927,0.22891111537196396,0.42985520071910915
2015-11-02,0.34114570176422043,0.22877643371313472,0.4300778645226448
2015-11-03,0.3415765036145783,0.22889725268661984,0.42952624369880194
2015-11-04,0.3411630139013782,0.22846749093563234,0.4303694951629895
2015-11-05,0.34119648048474005,0.22694841980473746,0.43185509971052244
2015-11-06,0.342426098604146,0.22760547368135592,0.4299684277144981
2015-11-09,0.34261998356438667,0.22724218559702455,0.43013783083858875
2015-11-10,0.34257156182514087,0.22721006995174856,0.4302183682231105
2015-11-11,0.342757599939232,0.22730364515152665,0.42993875490924144
2015-11-12,0.343543370492953,0.22661227093256683,0.42984435857448017
2015-11-13,0.34361264389867663,0.2265144256959557,0.4298729304053676
2015-11-16,0.34338540071169305,0.2263550197173143,0.43025957957099265
2015-11-17,0.34104099231944535,0.22410382545801277,0.43485518222254194
2015-11-18,0.3418404349051296,0.22258982045379178,0.4355697446410786
2015-11-19,0.34087051641265004,0.22195728031284395,0.437172203274506
2015-11-20,0.3405429825911045,0.22170796634248546,0.4377490510664101
2015-11-23,0.3414844021628327,0.2211836821475125,0.43733191568965485
2015-11-24,0.34034956317289317,0.22034682866588953,0.4393036081612173
2015-11-25,0.34058148165915597,0.2210915708089202,0.4383269475319238
2015-11-26,0.35313796851438983,0.217911310132986,0.4289507213526241
2015-11-27,0.35277925353319023,0.2188413344663723,0.42837941200043755
2015-11-30,0.353293754225422,0.21786891953172993,0.4288373262428481
2015-12-01,0.3534928582724206,0.21795064482635382,0.42855649690122555
2015-12-02,0.35340550442921437,0.2194158814766183,0.4271786140941673
2015-12-03,0.35360645165577015,0.2197209616091223,0.42667258673510755
2015-12-04,0.3535399759479738,0.2198676489818011,0.426592375070225
2015-12-07,0.3534383812231331,0.2200918310741615,0.4264697877027054
2015-12-08,0.35341023943292177,0.22015392962723332,0.4264358309398449
2015-12-09,0.35330155365126903,0.2203937590669894,0.4263046872817415
2015-12-10,0.35329167021660635,0.22041556816254898,0.4262927616208447
2015-12-11,0.352108529009857,0.22302139915495575,0.42487007183518727
2015-12-14,0.3520767960019967,0.22300308760282006,0.42492011639518323
2015-12-15,0.35202369218039836,0.22312028222026417,0.42485602559933744
2015-12-16,0.3516631243771854,0.2228956102238242,0.42544126539899046
2015-12-17,0.35074321235099626,0.22354109895879212,0.4257156886902116
2015-12-18,0.350671055111636,0.22350702002964212,0.4258219248587219
2015-12-21,0.3500122169810544,0.2232831309414838,0.4267046520774618
2015-12-22,0.34989769110000307,0.22322956949517875,0.4268727394048181
2015-12-23,0.3488803561599367,0.2252467632930008,0.42587288054706246
2015-12-24,0.3489797450763,0.22506160172221745,0.4259586532014827
2015-12-25,0.3489327035449447,0.2251342125384936,0.4259330839165617
2015-12-28,0.34624147062849,0.22618519840053408,0.427573330970976
2015-12-29,0.34544039359655615,0.2269783763980371,0.4275812300054067
2015-12-30,0.35383656820754883,0.22644712617601603,0.4197163056164352
2015-12-31,0.3585220992696901,0.22821103776553125,0.4132668629647787
2016-01-04,0.3605298528161127,0.22819942532177637,0.41127072186211094
2016-01-05,0.36359131802792455,0.21117390491984533,0.42523477705223006
2016-01-06,0.362309511691349,0.21886907418117832,0.41882141412747276
2016-01-07,0.35056356523535787,0.22489579910547358,0.42454063565916855
2016-01-08,0.34983736516068165,0.2254913432191902,0.4246712916201282
2016-01-11,0.35211632567009804,0.22732240681992205,0.42056126750997985
2016-01-12,0.35220243123024725,0.22745741065815087,0.42034015811160197
2016-01-13,0.3545755729262462,0.22572501963396913,0.4196994074397847
2016-01-14,0.339105949305979,0.24721406781194152,0.4136799828820795
2016-01-15,0.33903466050986086,0.24771344508087978,0.41325189440925936
2016-01-18,0.3389285675723547,0.24825262678058324,0.412818805647062
2016-01-19,0.338907636773935,0.2498057303746286,0.41128663285143635
2016-01-20,0.34065989294853,0.24674130133802408,0.4125988057134459
2016-01-21,0.34011060155182943,0.2469576775226094,0.41293172092556113
2016-01-22,0.337873032976603,0.24975061124575054,0.4123763557776465
2016-01-25,0.3342043633579463,0.2515237556761891,0.4142718809658647
2016-01-26,0.3319147166608657,0.25265934015496855,0.41542594318416587
2016-01-27,0.33095116361439486,0.2515279299904957,0.41752090639510936
2016-01-28,0.33018564503934705,0.2504919786535221,0.4193223763071308
2016-01-29,0.33160480722266633,0.24882697460663492,0.4195682181706988
2016-02-01,0.3311332822832023,0.2468413453247086,0.42202537239208915
2016-02-02,0.3256738707061138,0.24310421812217303,0.4312219111717132
2016-02-03,0.3383837726063978,0.2386114804312245,0.42300474696237783
2016-02-04,0.3426002734601942,0.23681124723091088,0.4205884793088949
